documentId,paragraphText,sorted_compounds
US09051323B2,"60 mg (0.16 mmol) of N6-{2-[(7-chloro[1,2,4]triazolo[1,5-c]pyrimidin-5-yl)amino]ethyl}-3-nitropyridine-2,6-diamine (Example 6A), 30.3 mg (0.16 mmol) of (2,4-dichlorphenyl)boronic acid and 18.4 mg (0.016 mmol) of tetrakis(triphenylphosphine)palladium(0) are introduced into a mixture of 3.4 ml of dioxane and 1.1 ml of saturated aqueous sodium carbonate solution under argon. The mixture is degassed with argon and then heated in a microwave at 150° C. for 30 min. Cooling is followed by filtration through an Extrelut® cartridge. Purification by preparative HPLC results in 10.9 mg (13% of theory) of the product as a solid.","N6-{2-[(7-chloro[1,2,4]triazolo[1,5-c]pyrimidin-5-yl)amino]ethyl}-3-nitropyridine-2,6-diamine | (2,4-dichlorphenyl)boronic acid | tetrakis(triphenylphosphine)palladium(0) | dioxane | sodium carbonate | argon | argon | product"
US20150322056A1,"A mixture of 5-chloropyridazin-3(2H)-one (250 mg, 1.915 mmol), silver acetate (384 mg, 2.298 mmol), 2-bromopropane (0.270 mL, 2.87 mmol) and toluene (4 mL) was heated at 80° C. for 16 h. It was purified directly by flash chromatography (ISCO Combiflash, 24 g, 0-30% EtOAc in hexanes) to give 5-chloro-3-isopropoxypyridazine, as a colorless oil. LCMS calc.=173.05. found=173.08 (M+H)+. 1H NMR (500 MHz, CDCl3): δ 8.78 (d, J=2.0 Hz, 1H); 6.95 (d, J=2.0 Hz, 1H); 5.64-5.54 (m, 1H); 1.42 (d, J=6.2 Hz, 6H).",5-chloropyridazin-3(2H)-one | silver acetate | 2-bromopropane | toluene | EtOAc | hexanes | 5-chloro-3-isopropoxypyridazine
US08865726B2,"To a solution of (S)-3-(3-(3-fluoro-4-(1H-1,2,4-triazol-3-yl)phenyl)pyrazolo[1,5-a]pyrimidin-5-yl)-4-(5-fluoropyridin-2-yl)oxazolidin-2-one (0.66 g, 1.4 mmol) in DMF (10 mL) was added cesium carbonate (0.47 g, 1.4 mmol) followed by di-tert-butyl chloromethyl phosphate (1.1 g, 4.3 mmol) and the reaction mixture was stirred overnight at ambient temperature, then diluted with EtOAc (100 mL). The organic layer was washed with water and brine, dried over MgSO4, filtered and concentrated in vacuo. The crude material was chromatographed twice on silica gel using EtOAc as eluent to yield (S)-di-tert-butyl (3-(2-fluoro-4-(5-(4-(5-fluoropyridin-2-yl)-2-oxooxazolidin-3-yl)pyrazolo[1,5-a]pyrimidin-3-yl)phenyl)-1H-1,2,4-triazol-1-yl)methyl phosphate (0.27 g, 0.40 mmol, 28% yield).","(S)-3-(3-(3-fluoro-4-(1H-1,2,4-triazol-3-yl)phenyl)pyrazolo[1,5-a]pyrimidin-5-yl)-4-(5-fluoropyridin-2-yl)oxazolidin-2-one | DMF | cesium carbonate | di-tert-butyl chloromethyl phosphate | EtOAc | water | brine | MgSO4 | crude material | silica gel | (S)-di-tert-butyl (3-(2-fluoro-4-(5-(4-(5-fluoropyridin-2-yl)-2-oxooxazolidin-3-yl)pyrazolo[1,5-a]pyrimidin-3-yl)phenyl)-1H-1,2,4-triazol-1-yl)methyl phosphate"
US04870074,"A solution of 2-azidomethyl-4-benzylmorpholine (15 g) in toluene (40 ml) is added dropwise to a stirred solution of 70% sodium bis(2-methoxyethoxy)aluminum hydride in toluene (60 ml) cooled to -5° C. The reaction mixture is stirred at 25° C. for 1.5 hours and cooled to 10° C., and the excess of the reducing agent is decomposed by the cautious addition of 10% aqueous sodium hydroxide solution. The organic layer is separated, washed successively with water and saturated aqueous sodium chloride solution, and dried over magnesium sulfate. After removal of the solvent under reduced pressure, the title compound is obtained a an oil (11 g).",2-azidomethyl-4-benzylmorpholine | toluene | sodium bis(2-methoxyethoxy)aluminum hydride | toluene | sodium hydroxide | water | sodium chloride | magnesium sulfate | title compound | oil
US07414131B2,"Sodium methoxide (16 mg, 0.3 mmol) was added to the suspension of 7-(3-chloropyridin-2-yl)-N-(4-(trifluoromethyl)phenyl)-5,6,7,8-tetrahydro-2-(methylsulfonyl)pyrido[3,4-d]pyrimidin-4-amine from Example 25 (100 mg, 0.2 mmol) in methanol (5 mL, anhydrous) and stirred at 60° C. overnight. Solvent was removed in vacuo, residue was dissolved in ethyl acetate and washed by water, brine, dried over sodium sulfate. After concentration, solid residue was triturated by diethyl ether to yield the product as a white powder (70 mg, 81%).","Sodium methoxide | 7-(3-chloropyridin-2-yl)-N-(4-(trifluoromethyl)phenyl)-5,6,7,8-tetrahydro-2-(methylsulfonyl)pyrido[3,4-d]pyrimidin-4-amine | methanol | ethyl acetate | water | brine | sodium sulfate | diethyl ether | product"
US20050096306A1,"To a solution of tert-butyl (5S)-5-amino-6-[(5-amino-1-methyl-1H-pyrazol-4-yl)amino]-6-oxohexylcarbamate (3.4 g) and triethylamine (1.21 g) in chloroform (100 ml) was added di-tert-butyl ({[(trifluoromethyl)sulfonyl]imino}methylene)-biscarbamate (4.70 g). The mixture was stirred at room temperature for 15 hours. The reaction mixture was washed with brine, and the organic layer was dried over anhydrous magnesium sulfate, filtered and concentrated in vacuo to give a crude product of tert-butyl (5S)-5-[2,3-bis(tert-butoxycarbonyl)guanidino]-6-[(5-amino-1-methyl-1H-pyrazol-4-yl)amino]-6-oxohexylcarbamate as an oil. The crude product was used directly in the next step without further purification.","tert-butyl (5S)-5-amino-6-[(5-amino-1-methyl-1H-pyrazol-4-yl)amino]-6-oxohexylcarbamate | triethylamine | chloroform | di-tert-butyl ({[(trifluoromethyl)sulfonyl]imino}methylene)-biscarbamate | brine | magnesium sulfate | crude product | tert-butyl (5S)-5-[2,3-bis(tert-butoxycarbonyl)guanidino]-6-[(5-amino-1-methyl-1H-pyrazol-4-yl)amino]-6-oxohexylcarbamate"
US09126998B2,"31 mg (0.08 mmol) of 2,6-dimethyl-8-[4,4,4-trifluoro-3-(trifluoromethyl)butoxy]imidazo[1,2-a]-pyridine-3-carboxylic acid Example 259A, dissolved in 0.3 ml of DMF, 40 mg (0.104 mmol) of HATU, dissolved in 0.3 ml of DMF, and then 16 mg (0.16 mmol) of 4-methylmorpholine were added to 10 mg (0.08 mmol) of rac-2,4-dimethylpentane-1,2-diamine. The mixture was shaken at RT overnight. The target compound was concentrated by preparative HPLC (Method 12). This gave 10 mg (25% of theory).","2,6-dimethyl-8-[4,4,4-trifluoro-3-(trifluoromethyl)butoxy]imidazo[1,2-a]-pyridine-3-carboxylic acid | DMF | HATU | DMF | 4-methylmorpholine | rac-2,4-dimethylpentane-1,2-diamine"
US09233965B2,"To a solution of 0.480 g (4.17 mmol) of trans-4-amino-cyclohexanol (CAS27489-62-9) in 10 ml of dichloromethane is added 0.84 g (4.17 mmol) of 4-nitrophenyl chloroformate (CAS 7693-46-1), followed by addition of 1.36 g (2.52 mmol) of diisopropylethylamine. After 1 hour at room temperature, the solvent is stripped off by evaporation under reduced pressure and the residue is suspended in 21 ml of ethyl acetate. 1.00 g (3.42 mmol) of 6-chloro-7-(3-fluorophenyl)-1,2,3,4-tetrahydropyrrolo[1,2-a]pyrazine-8-carboxamide and 0.90 g (0.70 mmol) of diisopropylethylamine are then added and the mixture is stirred for 30 minutes at reflux, to give a homogeneous solution. After cooling, the solvent is stripped off by evaporation under reduced pressure, the residue is then taken up in ethyl acetate and the solution is washed with aqueous sodium hydrogen carbonate solution and then with saturated aqueous sodium chloride solution. The organic phase is dried over sodium sulfate and then concentrated under reduced pressure. The residue is purified by two successive chromatographies on a column of silica gel, eluting with a mixture of 2 to 10% methanol in dichloromethane, to give 0.37 g of trans-6-chloro-7-(3-fluorophenyl)-N2-(4-hydroxycyclohexyl)-3,4-dihydropyrrolo[1,2-a]pyrazine-2,8(1H)-dicarboxamide in the form of a solid after recrystallizing from a mixture of methanol and diisopropyl ether and drying.","trans-4-amino-cyclohexanol | dichloromethane | 4-nitrophenyl chloroformate | diisopropylethylamine | 6-chloro-7-(3-fluorophenyl)-1,2,3,4-tetrahydropyrrolo[1,2-a]pyrazine-8-carboxamide | diisopropylethylamine | sodium hydrogen carbonate | sodium sulfate | silica gel | methanol | dichloromethane | trans-6-chloro-7-(3-fluorophenyl)-N2-(4-hydroxycyclohexyl)-3,4-dihydropyrrolo[1,2-a]pyrazine-2,8(1H)-dicarboxamide"
US08003649B2,"DIPEA (2.348 mL, 13.48 mmol) was added to 6-chloro-3-(trifluoromethyl)-[1,2,4]triazolo[4,3-b]pyridazine (2 g, 8.99 mmol) and ethyl 4-(piperazin-1-yl)benzoate (2.316 g, 9.89 mmol, CAS 80518-57-6) in DMF (20 mL). The resulting solution was stirred at 80° C. for 2 hours. The reaction mixture was cooled to room temperature, then evaporated to dryness and redissolved in DCM (150 mL) and washed with water (100 mL). The organic layer was dried over MgSO4, filtered and evaporated to afford crude product which was triturated with ether. The solid was collected by filtration and dried under vacuum to give ethyl 4-[4-[3-(trifluoromethyl)[1,2,4]triazolo[4,3-b]pyridazin-6-yl]piperazin-1-yl]benzoate (3.40 g, 90%) as a solid.","DIPEA | 6-chloro-3-(trifluoromethyl)-[1,2,4]triazolo[4,3-b]pyridazine | ethyl 4-(piperazin-1-yl)benzoate | DMF | DCM | water | MgSO4 | crude product | ether | ethyl 4-[4-[3-(trifluoromethyl)[1,2,4]triazolo[4,3-b]pyridazin-6-yl]piperazin-1-yl]benzoate"
US09434730B2,"2-(4-(6-fluoropyridin-2-yl)benzyl)-5-methyl-2H-pyrazolo[3,4-d]pyrimidine-4,6(5H,7H)-dione (422 mg, 1.2 mmol), isobutyl iodide (276 μL, 2.4 mmol) and potassium carbonate (497 mg, 3.6 mmol) are place in a Biotage microwave vial, and then DMF (6 mL) is added. The mixture is heated in a Biotage microwave instrument at 140° C. for 30 min. The mixture is diluted with water (150 mL), and then extracted with methylene chloride three times. The combined organic phase is evaporated to dryness to give 460 mg of crude product as pale yellow solids, which is used in the next step without further purification. MS (ESI) m/z 408.2 [M+H]+.","2-(4-(6-fluoropyridin-2-yl)benzyl)-5-methyl-2H-pyrazolo[3,4-d]pyrimidine-4,6(5H,7H)-dione | isobutyl iodide | potassium carbonate | DMF | water | methylene chloride | crude product"
US20110224208A1,"This compound was obtained following method B, from thiophene-2-carboxaldehyde, 2-methoxyethanamine, homophthalic anhydride and 4-(2-methylthiazol-4-yl)aniline in 17% overall yield. The title compound was purified by flash chromatography eluting with heptane, 30 to 75% ethyl acetate. ESI/APCI(+): 504 (M+H). ESI/APCI(−): 502 (M−H). 1H NMR (DMSO-d6) δ 10.49 (1H, s), 7.91 (3H, m), 7.81 (1H, s), 7.67 (2H, d), 7.46 (2H, m), 7.34 (2H, m), 7.02 (1H, d), 6.91 (1H, m), 5.61 (1H, s), 4.30 (1H, s), 3.44 (2H, m), 3.09 (1H, m), 3.01 (3H, s), 2.69 (3H, s).",thiophene-2-carboxaldehyde | 2-methoxyethanamine | homophthalic anhydride | 4-(2-methylthiazol-4-yl)aniline | title compound | heptane | ethyl acetate
US05445762,"Analogously to Example 14 from 1-aza-4,7,10,13,16-pentaoxacyclooctadecane and 2,2-dimethylbutyryl chloride.","1-aza-4,7,10,13,16-pentaoxacyclooctadecane | 2,2-dimethylbutyryl chloride"
US20040006067A1,"The title compound was prepared according to the procedure described in Example 1 (Step f) from (2R)-2-amino-3-(4-chlorophenyl)-1-{4-[2-(trifluoromethyl)-phenyl]-piperidyl}propan-1-one hydrochloride (Step e) (890 mg, 2.0 mmol), DIEA (0.40 mL, 2.0 mmol), Boc-L-TicOH (Bachem Company) (544 mg, 2.8 mmol), HOAT (Aldrich) (382 mg, 2.8 mmol) and EDC (Aldrich) (544 mg, 2.84 mmol) in DMF (10 mL). Purification by silica gel chromatography (5:2 hexane:EtOAc) provided the title compound as a white foam (702 mg). MS (ESI, pos. ion) m/z: 670 (M+1); MS (ESI, neg. ion) m/z: 668 (M−1). Calc'd for C36H39ClF3N3O4: 669.26.",title compound | (2R)-2-amino-3-(4-chlorophenyl)-1-{4-[2-(trifluoromethyl)-phenyl]-piperidyl}propan-1-one hydrochloride | DIEA | Boc-L-TicOH | HOAT | EDC | DMF | silica gel | hexane | EtOAc | title compound
US07576082B2,"To a suspension of rac-3-[6-chloro-3-(3-chloro-benzyl)-2-oxo-2,3-dihydro-1H-indol-3-yl]-piperidine-1-carboxylic acid (4-nitro-phenyl)-amide (0.15 g, 0.28 mmol) (from Example 76a supra) in ethanol (15 mL) was added Rani-nickel, followed by the addition of hydrazine (35 mg, 0.84 mmol) (Aldrich). The mixture was stirred at room temperature for 20 minutes. The crude was filtered through the celite pad. The filtrate was concentrated and the residue was purified by chromatography to give rac-3-[6-chloro-3-(3-chloro-benzyl)-2-oxo-2,3-dihydro-1H-indol-3-yl]-piperidine-1-carboxylic acid (4-amino-phenyl)-amide as a white solid (Yield 90 mg, 64%).","rac-3-[6-chloro-3-(3-chloro-benzyl)-2-oxo-2,3-dihydro-1H-indol-3-yl]-piperidine-1-carboxylic acid (4-nitro-phenyl)-amide | ethanol | nickel | hydrazine | rac-3-[6-chloro-3-(3-chloro-benzyl)-2-oxo-2,3-dihydro-1H-indol-3-yl]-piperidine-1-carboxylic acid (4-amino-phenyl)-amide"
US09126950B2,"In a 25 mL three neck RBF with thermometer pocket, a solution of tert-butyl (2-chloro-5-fluoropyrimidin-4-yl)(3-(N-hydroxyacrylamido)phenyl)carbamate (0.250 g) in 1,4-dioxane (8.0 mL) was added. 4-(2-Methoxyethoxy)aniline (0.122 g) was added and the reaction was degassed for 10 minutes under argon. After 10 minutes, Xantphose (0.0176 g) and Cs2CO3 (0.396 g) were added and again degassed the reaction for 10 minutes followed by addition of Pd (OAc)2 (0.003 g) under argon. The reaction was heated to 80° C. and stirred for 3.5 hr under argon. The reaction was monitored on TLC using hexane:ethyl acetate (2:8) as mobile phase. After completion of the reaction, the reaction mixture was allowed to cool at room temperature. The reaction mixture was poured into water and product was extracted with ethyl acetate (3×25 ml). Ethyl acetate layer washed with brine solution, dried over sodium sulfate and concentrated under reduced pressure to give 0.250 g of tert-butyl (5-fluoro-2-((4-(2-methoxyethoxy)phenyl)amino)pyrimidin-4-yl)(3-(N-hydroxyacrylamido)phenyl)carbamate. This crude material was used in the next step without any further purification. M+1=539.9.","three | tert-butyl (2-chloro-5-fluoropyrimidin-4-yl)(3-(N-hydroxyacrylamido)phenyl)carbamate | 1,4-dioxane | 4-(2-Methoxyethoxy)aniline | argon | Cs2CO3 | Pd (OAc)2 | argon | argon | hexane:ethyl acetate | ethyl acetate | water | Ethyl acetate | brine | sodium sulfate | tert-butyl (5-fluoro-2-((4-(2-methoxyethoxy)phenyl)amino)pyrimidin-4-yl)(3-(N-hydroxyacrylamido)phenyl)carbamate"
US20160000760A1,"In a 100 mL round-bottomed flask, cesium carbonate (5.92 g, 18.2 mmol, Eq: 2.00), tert-butyl 2-bromoacetate (2.13 g, 10.9 mmol, Eq: 1.20) and 4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenol (2 g, 9.09 mmol, Eq: 1.00) were combined with DMF (25.0 ml) to give a colorless suspension. Let the reaction stir overnight. Added CH2Cl2 (50 mL), washed with H2O (30 mL) and Brine (30 mL), dried the organic layer, purify the compound by column (Hexanes/EtOAc=70/30) to afford the product 2.5 g (82%)","cesium carbonate | tert-butyl 2-bromoacetate | 4-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)phenol | DMF | CH2Cl2 | H2O | Brine | Hexanes/EtOAc | product"
US08841282B2,"Synthesized according to General procedure 3. The reaction was set up with sulfathiazole (122 g, 477 mmol), CH2Cl2 (1.5 L), trimethylaluminum (2.0 M in hexanes, 239 mL, 477 mmol), and (R)-3-(tert-butyldiphenylsilyloxy)dihydrofuran-2(3H)-one (125 g, 367 mmol) in CH2Cl2 (250 mL). The reaction was purified via silica gel using 10% MeOH in CH2Cl2 to obtain the desired amide as a white solid (207 g, 348 mmol, 95% yield). 1H NMR (400 MHz, DMSO-d6) δ 8.73 (s, 1H), 7.76 (dd, J=1.8, 7.0 Hz, 1H), 7.74 (s, 1H), 7.59-7.53 (m, 4H), 7.44-7.28 (m, 8H), 7.09 (d, J=4.6 Hz, 1H), 6.46 (d, J=4.6 Hz, 1H), 4.34 (dd, J=4.1, 6.7 Hz, 1H), 3.64-3.59 (m, 1H), 3.54 (dd, J=6.1, 11.4 Hz, 1H), 1.99-1.91 (m, 1H), 1.81-1.70 (m, 1H), 1.10 (s, 9H). LC/MS (10%-99% CH3CN (0.035% TFA)/H2O (0.05% TFA)), m/z: M+1 obs=596.5; tR=1.93 min.",sulfathiazole | CH2Cl2 | trimethylaluminum | (R)-3-(tert-butyldiphenylsilyloxy)dihydrofuran-2(3H)-one | CH2Cl2 | silica gel | CH2Cl2 | amide
US09133204B2,"BOP (3.53 g, 8 mmol) is added to a solution of adamantan-1-yl-methylamine (1.32 g, 8 mmol), 3-methyl-1H-pyrazole-4-carboxylic acid (1 g, 7 mmol) and DIEA (2.6 g, 20 mmol) in DCM (25 mL). The solution is stirred overnight and evaporated, and then partitioned between EtOAc and saturated aqueous sodium bicarbonate. The organic layer is washed with brine, dried and evaporated. The residue is triturated with DCM and air-dried to give the title compound.",BOP | adamantan-1-yl-methylamine | 3-methyl-1H-pyrazole-4-carboxylic acid | DIEA | DCM | EtOAc | sodium bicarbonate | brine | DCM | title compound
US20110130286A1,"244 mg of Cs2CO3 were added to a solution of 230.5 mg of 3-benzyl-6-[1-(2-iodo-pyridin-3-yl)meth-(Z)-ylidene]-1,3,4-trimethylpiperazine-2,5-dione (preparation see Ex. 3b) in 1 ml of morpholine and 1 ml of DMF, and the mixture was stirred in a microwave oven at a power of 15 W at 140° C. for 40 min (pressure about 2 bar), then stirred into a 5% strength citric acid solution and extracted with CH2Cl2. After removal of the solvent, the residue crystallized at 20-25° C. overnight. The crystals were washed with cold ethyl acetate and dried. This gave 154 mg of the title compound.","Cs2CO3 | 3-benzyl-6-[1-(2-iodo-pyridin-3-yl)meth-(Z)-ylidene]-1,3,4-trimethylpiperazine-2,5-dione | morpholine | DMF | citric acid | CH2Cl2 | ethyl acetate"
US20050080113A1,"A solution of potassium hydroxide (67 g, 1.0 mol) in 95% ethanol (300 mL) was added to a solution of ethyl 2,4-dimethyl-5 pyrimidinecarboxate (73 g, 0.40 mol, in 95 ethanol (100 mL) and the mixture was heated under reflux for 5 hrs. Ethanol was evaporated under reduced pressure, and the residue was dissolved in water, and the aqueous solution was acidified with conc. hydrochloric acid. Precipitated solids were collected by filtration, washed with water and dried to give the title compound (36 g, yield 58%).","potassium hydroxide | ethanol | ethyl 2,4-dimethyl-5 pyrimidinecarboxate | ethanol | Ethanol | water | water | title compound"
US09018395B2,"To a stirred solution of 2-(4-bromopyridin-2-yl)-1-(4-methoxyphenyl)ethanone (3.8 g, 12.4 mmol) and N,N-diisopropylethylamine (5.4 mL, 31 mmol) in methanol (60 mL) at room temperature was added hydroxylamine hydrochloride (1.7 g, 24.8 mmol). The mixture was stirred at 60° C. for 2 days. After cooling to room temperature, the precipitate formed was filtered and dried under vacuum to afford white needles (2.7 g, 68%). The material was used as is in the next step. LCMS m/z 321.0; 323.0 (M+H)+, ret. time=2.37 min.","2-(4-bromopyridin-2-yl)-1-(4-methoxyphenyl)ethanone | N,N-diisopropylethylamine | methanol | hydroxylamine hydrochloride | needles"
US05578611,"A solution of 2-bromomethyl-1,2,3,4-tetrahydronaphthalene (1.33 g, 5.91 mmol) and 4-methoxyphenethylamine (1.79 g, 11.8 mmol) in 50 ml of EtOH was refluxed for 48 hours. After removal of EtOH in vacuo, the residue was dissolved in 100 ml of CHCl3, washed with 10% K2CO3, H2O, sat'd brine, and then dried over Na2SO4. Filtration followed by evaporation of solvent gave a yellow oil, which was purified by chromatography (SiO2, MeOH:CHCl3, 5:95) to a give a yellowish oil (1.03 g, 58.9%). The product was converted to HCl salt, crystallization with MeOH/Et2O gave a white powder. mp 274°-275° C.; Calcd for C20H25NO.HCl: C 72.37, H 7.91, N 4.22; Found C 72.40, H 7.76, N 4.13.","2-bromomethyl-1,2,3,4-tetrahydronaphthalene | 4-methoxyphenethylamine | EtOH | EtOH | CHCl3 | K2CO3 | H2O | Na2SO4 | oil | SiO2 | MeOH | CHCl3"
US20040132727A1,"2,6-Difluoro-1-benzenecarbonyl isothiocyanate was prepared using commercially available 2,6-difluoro-1-benzenecarbonyl chloride (80 mg) as a starting compound according to the description of the literature. 2,6-Difluoro-1-benzenecarbonyl isothiocyanate was dissolved in ethanol (1 ml) to prepare a solution. 3-Chloro-4-[(6,7-dimethoxy-4-quinolyl)oxy]aniline (50 mg), toluene (5 ml), and ethanol (1 ml) were added to the solution, and the mixture was stirred at room temperature for 2 hr. The reaction solution was concentrated, and the residue was purified by chromatography on silica gel using chloroform/acetone for development to give the title compound (59 mg, yield 74%). 1H-NMR (DMSO-d6, 400 MHz): δ3.94 (s, 3H), 3.96 (s, 3H), 6.57 (d, J=4.64 Hz, 1H), 7.11-7.51 (m, 4H), 7.62-7.64 (m, 1H), 7.80-7.83 (m, 2H), 8.08 (m, 1H), 8.52 (d, J=5.12 Hz, 1H), 12.16 (s, 1H), 12.28 (s, 1H)","2,6-Difluoro-1-benzenecarbonyl isothiocyanate | 2,6-difluoro-1-benzenecarbonyl chloride | 2,6-Difluoro-1-benzenecarbonyl isothiocyanate | ethanol | 3-Chloro-4-[(6,7-dimethoxy-4-quinolyl)oxy]aniline | toluene | ethanol | silica gel | title compound"
