paragraph,task_name,output
"Paragraph_2_reaction_temperature:Synthesis of [Bi2(O)(OH)(TATB)] (CAU-35) H3TATB (5.0 mg, 11.3 μmol) and ground Bi(NO3)3·5 H2O (5.5 mg, 11.3 μmol) were mixed in a 2 mL PTFE insert, and H2O (800 μL) and DMF (200 μL) were added. The autoclave was sealed and heated to 120 °C for 12 h. The temperature was kept for 36 h, and subsequently, the reactor was slowly cooled down to room temperature in 60 h. The solid product was filtered off and washed with DMF (1 mL) and H2O (1 mL). A white powder was obtained. The phase purity was confirmed via PXRD (Fig. S17?) and elemental analysis (calc. (%) for Bi2C24H13N3O8·H2O: C 31.77, H 1.67, N 4.63; meas. (%): C 32.77, H 1.41, N 4.97).",Paragraph_2_reaction_temperature,120 °C
"Paragraph_2_reaction_temperature:Optimized synthesis of Co-CAU-36: Ni-H8TPPP (5.0 mg, 5.3 × 10-3 mmol), CoCl2·6 H2O (1.3 mg, 5.3 × 10-3 mmol), DABCO (30 mg, 265.5 × 10-3 mmol), H2O (1000 μL) and 2M aqueous HCl solution (10.7 μL, 21.2 × 10-3 mmol) were added to a 2 mL Teflon insert and placed in the high-throughput reactor. The reactor was heated for 12 h at 160 °C and cooled down to RT in 6 h. The resulting product was filtered off and washed with H2O and acetone. A yield of 6.0 mg (75 % based on Ni-H8TPPP) was obtained for Co-CAU-36, [Co2(Ni-TPPP)]?2DABCO?15H2O. Elemental analysis of Co-CAU-36: calc (%): C 43.7, H 5.5, N 7.3, found (%): C 43.9, H 5.2, N 8.6.",Paragraph_2_reaction_temperature,160 °C
"Paragraph_2_reaction_temperature:Synthesis of the Ce-UiO-66 type compoundsThe different linker molecules d-, l- and dl-aspartic acid (d-, l- and dl-H2ASP), 2-methylsucininic acid (H2MS) and 2,3-dimethylsucininic acid (H2DMS) were dissolved in distilled water and were introduced into the glass reactor. After the addition of the formic acid (HCOOH) and aqueous solution of cerium(iv) ammonium nitrate (0.5333 mol L?1) the reactor was sealed and the reaction was carried out (Table 1). The glass reactor was heated under stirring for 30 min at 100 °C. The obtained product was separated by centrifugation from the mother liquor, which was then decanted off. The product was re-dispersed and centrifuged twice in acetone and dried in air at 70 °C. Before characterization, Ce-UiO-66-ASP, [Ce6(μ3-O)4(μ3-OH)4(H2O)6(dl-ASP)6], was treated for 24 h in 0.2 M HCl and thereafter in acetone for 24 h under stirring at room temperature, respectively and dried in air at 70 °C. The same procedure was performed with the compounds Ce-UiO-66-d-ASP, [Ce6(μ3-O)4(μ3-OH)4(H2O)6(d-ASP)6] and Ce-UiO-66-l-ASP, [Ce6(μ3-O)4(μ3-OH)4(H2O)6(l-ASP)6]. The MOFs Ce-UiO-66-MS and Ce-UiO-66-DMS were treated in acetone for 24 h under stirring at room temperature and dried in air at 70 °C.Table 1 Overview of the optimized synthesis conditions for the title compounds. The concentration of the aqueous solution of cerium(iv) ammonium nitrate is 0.5333 mol L?1. The yield, based on cerium, of each MOF is also given in the last columnCompound Ce Ratio HCOOH Ce [mL] Linker [mg] H2O [mL] HCOOH [μL] Yield [%]Linker 0.533 M Ce-UiO-66-dl-ASP 1 1.5 145 3 319 9 8760 86Ce-UiO-66-d-ASP 1 1.5 145 3 319 9 8760 84Ce-UiO-66-l-ASP 1 1.5 145 3 319 9 8760 89Ce-UiO-66-MS 1 11 0 3 2325 9 0 86Ce-UiO-66-DMS 1 2.0 25 2 312 6 1006 70Ce-CAU-41 1 8.5 10 2 2142 12 804 92Ce-CAU-44 1 3.5 0 2 936 12 0 97Synthesis of CAU-41 and CAU-44The linker succinic acid was (H2SUC) dissolved in distilled water and introduced into the glass reactor. After the addition of the formic acid (HCOOH only for CAU-41) and the aqueous solution of cerium(iv) ammonium nitrate (0.5333 M) the reactor was sealed and the reaction was carried out (Table 1). The glass reactor was heated up under stirring for 30 min at 100 °C. The obtained product was centrifuged from the mother liquor, which was then decanted off. Afterwards the product was re-dispersed and centrifuged twice in acetone and dried in air at 70 °C. Before the characterization the compounds were treated in acetone for 24 h under stirring at room temperature and dried in air at 70 °C.",Paragraph_2_reaction_temperature,100 °C||100 °C||100 °C||100 °C||100 °C||100 °C||100 °C
"Paragraph_2_reaction_temperature:Optimized syntheses:((CH3)2NH2)2[Al3O(HHTP)(HHTP·)]·0.5DMF·18H2O: 32.4 mg (0.1 mmol) H6HHTP, 400 μL (0.1mmol) Al(ClO4)3·9H2O (0.25 M in DMF), 400 μL DMF and 200 μL H2O were mixed in a 2 mlTeflon reactor and transferred into the HT reactor.((CH3)2NH2)2[Ga3O(HHTP)(HHTP·)]·14.5H2O: 32.4 mg (0.1 mmol) H6HHTP, 200 ?L(0.1 mmol) Ga(NO3)3·x H2O (0.5 M in DMF), 600 μL DMF and 200 ?L H2O were mixed in a2 ml Teflon reactor and transferred into the HT reactor.The reactors were placed in a conventional oven (forced air circulation) and heated for 48 h at 150 °C. The resulting products were filtrated and washed with DMF, ethanol anddichloromethane. Afterwards the products were redispersed in 1.5 mL dichloromethane andcentrifuged again. This redispersion/centrifugation process was repeated ten times. Due tomoisture and air sensitivity the microcrystalline products were stored in dichloromethane. Forcharacterization samples were dried in air. Both compounds are stable in dichloromethane andunder N2 atmosphere. Synthesis scale-up is possible using the tenfold amounts",Paragraph_2_reaction_temperature,150 °C||150 °C
"Paragraph_2_reaction_temperature:Synthesis of CAU-43The MOF CAU-43 (1) was synthesized employing a molar ratio of 1:1 for H2FcDC (11.3 mg, 0.0412 mmol) and indium(III) chloride (9.0 mg, 0.0412 mmol). The reactants were placed in a Duran-glass reactor (4 mL) equipped with a stirring bar, and a mixture of water (400 μL) and DMF (400 μL) was added. A scale up of the synthesis could be achieved using H2FcDC (56.5 mg, 0.2060 mmol) and InCl3 (45.0 mg, 0.2050 mmol), water (2.0 mL), and DMF (2.0 mL) in a larger Duran-glass reactor (8 mL). The reactor was heated at 80 °C for 120 min. The brown microcrystalline precipitate was washed with a warm 1:1 water/DMF mixture (10 mL) to remove unreacted linker residue. Afterward, the sample was stirred in 5 mL of MeOH for 36 h (yield: 25.0% based on H2FcDC). Elemental analysis for 1: [In(OH)(FeC12H8O4)]·CH3OH: calc. C 35.8%, H 3.0%; found C 36.3%, H 3.20%.",Paragraph_2_reaction_temperature,80 °C||80 °C
"Paragraph_2_reaction_temperature:Synthesis of In-MIL-53-FcDC_aThe MOF In-MIL-53-FcDC_a (2) was synthesized employing H2FcDC (11.3 mg, 0.0412 mmol) and indium(III) nitrate (24.8 mg). The reactants were placed in a Duran-glass reactor (4 mL), and a mixture of water (400 μL) and MeOH (400 μL) was added, along with acetic acid (40 μL). A scale up of the synthesis could be achieved using H2FcDC (56.5 mg, 0.2050 mmol) and In(NO3)3·xH2O (124.0 mg), acetic acid (200 μL, 3.50 mmol), water (2 mL), and MeOH (2 mL) in a larger Duran-glass reactor (8 mL). The reactor was heated at 95 °C for 90 min. The resulting brown single crystals (Figure 1) were carefully washed with hot methanol several times to remove unreacted linker residue. The product was dried in air overnight (yield: 14.4% based on H2FcDC). Elemental analysis for 2: [In(OH)(FeC12H8O4)]: calc. C 35.7%, H 2.3%; found C 35.8%, H 2.6%.",Paragraph_2_reaction_temperature,95 °C||95 °C
"Paragraph_2_reaction_temperature:Synthesis of In-FcDCThe coordination polymer In-FcDC (3) was synthesized employing H2FcDC (11.3 mg, 0.0412 mmol) and indium(III) nitrate (12.4 mg). The reactants were placed in a Duran-glass reactor (4 mL) equipped with a stirring bar, and water (800 μL) and acetic acid (20 μL) were added. A scale up of the synthesis could be achieved using H2FcDC (56.5 mg, 0.2060 mmol) and indium(III) nitrate (62 mg), acetic acid (100 μL), and water (4.0 mL) in a larger Duran-glass reactor (8 mL). The reactor was heated at 130 °C for 3 h. After filtration, the brown microcrystalline precipitate was dried in air overnight (yield: 35.0% based on H2FcDC). Elemental analysis for 3: [In(OH)(FeC12H8O4)]: calc. C 35.7%, H 2.3%; found C 36.3%, H 2.4%.",Paragraph_2_reaction_temperature,130 °C||130 °C
"Paragraph_2_reaction_temperature:Optimized Synthesis of CAU-45: 446.4 mg (2.00 mmol) 5-acetamidoisophthalic acid and 17 mL acetic acid were placed in a PTFE lined steel autoclave. Afterwards 0.892 mL (2.13 mmol) zirconium acetate solution in dilute acetic acid were added and the autoclave was sealed. The mixture was heated to 160 °C in one hour and then the temperature was kept for 22 hours. After the reaction mixture was slowly cooled down to room temperature over 24 h, 525.1 mg of a pale ocher solid were obtained via filtration and subsequent drying for 4 hours at 50 °C (yield: 92 %, based on zirconium and the composition [Zr30O20(OH)26(OAc)18L18]). The real yield will be smaller due to impurities and guest molecules in the pores.",Paragraph_2_reaction_temperature,160 °C
"Paragraph_2_reaction_temperature:2.1 Synthesis of Ga-CAU-10-OCH3. Ga-CAU-10-OCH3 was synthesized under microwave-assisted heating in a 20 ml glass reactor starting from a mixture of 1.5 mL of a 0.72 mol/l aqueous gallium nitrate solution (1.1 mmol), 124.5 mg (0.64 mmol) 5-methoxyisophthalic acid, 13.5 ml toluene and 0.65 ml of a 2 mol/l aqueous NaOH (13 mmol). This mixture was heated at 140 °C for 3 h. After cooling to room temperature the microcrystalline product was isolated by vacuum filtration, washed with 50 ml N,N-dimethylformamide (DMF) and stirred in 15 ml water for 24 h to remove impurities. [Ga(OH)(C9H6O5)] · H2O, C = 36.0 % (calcd 36.2 %) and H = 2.9 % (calcd 3.0 %). Yield: 58.2 mg (18.7 % based on Ga3+).",Paragraph_2_reaction_temperature,140 °C
"Paragraph_2_reaction_temperature:During the synthesis optimization, it was possible to isolate single crystals under the following conditions: Ga-CAU-10-OCH3 single crystals were synthesized under conventional heating in a miniaturized 2 ml Teflon reactor starting from a mixture of 0.05 ml of a 0.72 mol/l aqueous gallium nitrate solution (0.036 mmol), 8.3 mg 5-methoxyisophthalic acid (0.64 mmol), 0.88 ml toluene and 0.07 ml of a 2 mol/l aqueous NaOH (0.14 mmol). The mixture was heated to 120 °C within 1 h, the temperature was kept for 12 h and cooled down within 6 h to room temperature. The single crystals are shown in Figure S3 of the following section.",Paragraph_2_reaction_temperature,120 °C
"Paragraph_2_reaction_temperature:2.3 Synthesis of Al-CAU-10-NHCOCH3. Al-CAU-10-NHCOCH3 was synthesized under conventional heating in a 20 ml Teflon reactor from a mixture of 0.5 ml of a 1 mol/l aqueous aluminum nitrate solution (0.5 mmol), 223.0 mg 5-acetamideisophthalic acid (0.1 mmol), 9 ml water and 0.5 ml DMF. This mixture was heated at 160 °C for 48 h. After cooling to room temperature, the product was isolated by centrifugation, washed with 10 ml DMF and stirred in 10 ml water for 24 h to remove impurities. The final product was dried for 24 h at 80 °C under atmospheric conditions. [Al(OH)(C10O5H7N)], C = 44.2 % (calcd 45.3 %), H = 3.7 %(calcd 3.0 %), and N = 6.1 % (calcd 5.3 %). Yield: 67.3 mg (50.8 % based on Al3+).A pH value of pH=3 of the reaction mixture before and after the reaction was measured.",Paragraph_2_reaction_temperature,160 °C
"Paragraph_2_reaction_temperature:2.4 Synthesis of Ga-CAU-10-NHCOCH3. Ga-CAU-10-NHCOCH3 was synthesized under microwave-assisted heating in a 20 ml glass reactor from a mixture of an aqueous gallium nitrate solution (0.72 mol/l, 1.0 ml 0.72 mmol), 5-acetamideisophthalic acid (220.4 mg, 0.1 mmol), water (18.6 ml) and NaOH (2 mol/l, 0.4 ml, 0.8mmol). This mixture was heated at 120 °C for 4 h. After cooling to room temperature, the product was isolated by centrifugation and washed once with 20 ml DMF and twice with ethanol. The final product was dried for 72 h at 80 °C at atmospheric conditions. [Ga(OH)(C10O5H7N)], C = 37.3 % (calcd 38.0 %), H = 2.6 % (calcd 2.9 %) and N = 4.5 % (calcd 4.6 %). Yield: 112 mg (75 % based on Ga3+).A pH value of pH=5 of the reaction mixture before and after the reaction was measured.",Paragraph_2_reaction_temperature,120 °C
"Paragraph_2_reaction_temperature:2.5 Synthesis of Ga-CAU-11A typical reaction mixture contained aqueous gallium nitrate solution (0.72 mol/l, 0.9 ml, 0.65 mmol), H2SDBS (186 mg, 0.6 mmol) and water (9.1 ml). All materials were placed in a 20 ml glass reactor and heated at 120 °C for 2 h in a microwave oven. After cooling to room temperature and vacuum filtration the white powder was stirred for 2 h in 15 ml DMF, vacuum filtrated, washed with 50 ml ethanol and dried at 160 °C. [Ga(OH)(C14H8O6S)], C = 42.6 % (calcd 43.0 %), H = 2.5 % (calcd 2.3 %) and S = 8.6 % (calcd 8.2 %). Yield: 65.4 mg (26.0 % based on Ga3+).A pH value of pH=2 of the reaction mixture before and after the reaction was measured.",Paragraph_2_reaction_temperature,120 °C
"Paragraph_2_reaction_temperature:2.6 Synthesis of Ga-CAU-11-COOH. Ga-CAU-11-COOH was synthesized in a 20 ml Teflon reactor starting from a reaction mixture which contained aqueous gallium nitrate solution (0.72 mol/l, 0.5 ml, 0.36 mmol), DPSTC (179.1 mg, 0.5 mmol), water (8.75 ml), NaOH (2 mol/l, 0.65 ml, 1.3 mmol) and concentrated acetic acid (0.5 ml, 8.7mmol). The reactor was placed in a steel autoclave and heated in a ventilation oven at 180 °C for 24 h. After cooling to room temperature, the product was isolated by filtration and washed with 50 ml of N,N'-DMF, 50 ml of ethanol and dried for 2 h at 80 °C. [Ga(OH)(C16H8O10S)], C = 39.6 % (calcd 40.1 %), H = 1.9 % (calcd 1.9 %) and S = 6.7 % (calcd 6.7 %). Yield: 135 mg (77.0 % based on Ga3+).The pH value of the reaction mixture changed from pH = 5 to pH = 3 during the reaction.",Paragraph_2_reaction_temperature,180 °C
"Paragraph_2_reaction_temperature:2.7 Synthesis of Ga-CAU-49. Ga-CAU-49 was obtained in miniaturized 2 ml Teflon reactors. A reaction mixture contained aqueous gallium nitrate solution (0.72 mol/l, 0.1 ml, 0.07 mmol), 5-metylisophthlaic acid (9.1 mg, 0.05 mmol), toluene (0.425 ml), water (0.425 ml) and acetic acid (4 mol/l, 0.05 ml, 0.2 mmol). The reaction was carried out at 120 °C for 24 h. The resulting white solid was filtered off, stirred for 1 h in 15 ml DMF, washed with water and dried at 80 °C. [Ga4(C9H7O4)2(C9H6O4)3(OH)4(H2O)] · 0.5 Ga2O3, C = 41.1 %(calcd 40.0 %) and H = 3.1 % (calcd 2.8 %). 10.2 mg (2 % based on m-BDC-CH32-ions).A pH value of pH=2 of the reaction mixture before and after the reaction was measured.During the synthesis optimization, it was possible to isolate single crystals, which were obtained under the conditions described above.",Paragraph_2_reaction_temperature,120 °C
"Paragraph_2_reaction_temperature:2.8 Synthesis of Ga-CAU-51A typical reaction mixture contained aqueous gallium nitrate solution (0.72 mol/l, 0.05 ml, 0.036 mmol), 2,5-thiophenedicarboxylic acid (8.6 mg, 0.05 mmol) in 1 ml of a 80:20 vol% solution of concentrated acetic acid and water. All chemicals were placed in a 4 ml glass reactor and heated at 120 °C for 4 h in a microwave oven. The resulting white powder was isolated by centrifugation, treated for 24 h in 4 ml methanol and dried at 80 °C after filtration. [Ga(OH)(C6O4H2S)] · 2 H2O, C = 24.9 % (calcd 24.6 %), H = 1.7 % (calcd 2.4 %) and S = 11.0 % (calcd 11.0 %). Yield: 2.7 mg (22 % based on Ga3+ ions).A pH value of pH=2 of the reaction mixture before and after the reaction was measured.",Paragraph_2_reaction_temperature,120 °C
"Paragraph_2_reaction_temperature:Syntheses of the title compounds. The title compounds werefirst synthesized using our high-throughput setup19 by adding 30 μL (0.03 mmol, c = 1 mol L-1) of an aqueous solution of therespective metal nitrate (Al3+, Ga3+ or Fe3+) to a mixture of1,1,2,2-tetrakis(4-phosphonophenyl)ethylene (0.015 mmol,9.8 mg) and 970 μL H2O. After sealing the multiclave, the reac tion was carried out using the temperature-time-program ofheating up to 180 °C within one hour and keeping the reactiontemperature for 12 h at 180 °C. After cooling to room tempera ture, the product was isolated by filtration and rinsed threetimes with 2 mL of water and finally dried under ambient con ditions. All three compounds were obtained as microcrystal line powders.Results of the elemental analyses (observed/calculated):Al-CAU-53, [Al2(H2O)2(H2TPPE)]·2H2O:C 40.5/40.4, H 3.99/3.39Ga-CAU-53, [Ga2(H2O)2(H2TPPE)]·2H2O:C 36.7/36.4, H 3.15/3.06Fe-CAU-53, [Fe2(H2O)2(H2TPPE)]·3H2O:C 36.9/36.8, H 3.53/3.33",Paragraph_2_reaction_temperature,180 °C||180 °C||180 °C
"Paragraph_2_reaction_temperature:Synthesis scale-up of Ga-CAU-53 and Fe-CAU-53. Although ascaled-up synthesis of Al-CAU-53 was not feasible, the follow ing procedure was used to obtain larger amounts of Ga- andFe-CAU-53. Applying the same procedure to the Al-CAU-53 syn thesis, only X-ray amorphous products were obtained.1,1,2,2-Tetrakis(4-phosphonophenyl)-ethylene (0.15 mmol,97.9 mg) and an aqueous solution of gallium nitrate or ironnitrate (0.3 mmol, 300 μL, 1 mol L-1) were added to 9.7 mLwater placed in a 30 mL Teflon insert. The same temperature time-program as described above was used. The precipitatewas filtered off and washed with 15 mL water. In case of Ga CAU-53, 96.8 mg (0.113 mmol, 75.2%) of a white-yellowishpowder was obtained. Fe-CAU-53 was obtained as yellowpowder (100 mg, 0.118 mmol, 78.9%).",Paragraph_2_reaction_temperature,180 °C||180 °C
"Paragraph_2_reaction_temperature:SYNTHESIS OF COMPOUNDSZIF-20: Zn(Pur)2·(DMF)0.75 (H2O)1.5. A solid mixture of zinc nitratetetrahydrate Zn(NO3)2·4H2O (65 mg, 0. 25 mmol, EM Science) and purine(150 mg, 1.25 mmol, Fluka or Sigma) was dissolved in 5 ml DMF (Fisher) in a20 ml vial to obtain a slightly turbid solution. The vial was tightly capped andheated at 65 °C in an isothermal oven for 3 days to yield pale yellow octahedralcrystals along with a small amount of powder. After unassisted cooling of thevial to room temperature, the powder product was removed by decanting withmother liquor and washed three times with DMF (5 ml). The crystals weredried in air for 30 min (yield: 48 mg, 50% based on Zn(NO3 )2·4H2O).",Paragraph_2_reaction_temperature,65 °C
