input,output,bio_label
In the reactions with a-benzyloxy acetaldehyde ( 2a ) both syn and anti a-methyl (E)-crotylsilanes l a and IC exhibited excellent levels of diastereoselection producing the tetrahydrofurans <Prod*3a*Prod> and 3c with de 's reaching 96 % as determined by NMR analysis.,In the reactions with <Reactants*a-benzyloxy acetaldehyde*Reactants> ( <Reactants*2a*Reactants> ) both syn and anti a-methyl (E)-crotylsilanes <Reactants*l a*Reactants> and IC exhibited excellent levels of diastereoselection producing the tetrahydrofurans <Prod*3a*Prod> and 3c with de 's reaching 96 % as determined by NMR analysis.,"['O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
In the reactions with a-benzyloxy acetaldehyde ( 2a ) both syn and anti a-methyl (E)-crotylsilanes l a and IC exhibited excellent levels of diastereoselection producing the tetrahydrofurans 3a and <Prod*3c*Prod> with de 's reaching 96 % as determined by NMR analysis.,In the reactions with <Reactants*a-benzyloxy acetaldehyde*Reactants> ( <Reactants*2a*Reactants> ) both syn and anti a-methyl (E)-crotylsilanes l a and <Reactants*IC*Reactants> exhibited excellent levels of diastereoselection producing the tetrahydrofurans 3a and <Prod*3c*Prod> with de 's reaching 96 % as determined by NMR analysis.,"['O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Selective hydrolysis of the C(6) and C(7) acetates with 0.2 % K2C03 in MeOH ( 0.5 h ) yielded <Prod*81*Prod> .,Selective <Reaction*hydrolysis*Reaction> of the C(6) and C(7) acetates with 0.2 % <Reactants*K2C03*Reactants> in <Solvent*MeOH*Solvent> ( <Time*0.5 h*Time> ) yielded <Prod*81*Prod> .,"['O', 'B-Reaction', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'B-Solvent', 'O', 'B-Time', 'I-Time', 'O', 'O', 'B-Prod', 'O']"
Abstract : <Prod*Difluorocyclopropenone*Prod> was prepared by gas - phase photolysis of difluoromaleic anhydride and was characterized spectroscopically.,Abstract : <Prod*Difluorocyclopropenone*Prod> was prepared by <Reaction*gas - phase photolysis*Reaction> of <Reactants*difluoromaleic anhydride*Reactants> and was characterized spectroscopically.,"['O', 'O', 'B-Prod', 'O', 'O', 'O', 'B-Reaction', 'I-Reaction', 'I-Reaction', 'I-Reaction', 'O', 'B-Reactants', 'I-Reactants', 'O', 'O', 'O', 'O']"
Careful analysis revealed that the monomeric cyclopeptoid <Prod*6b*Prod> was selectively formed instead of the dimeric derivative.,Careful analysis revealed that the monomeric cyclopeptoid <Prod*6b*Prod> was selectively formed instead of the dimeric derivative.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Par- ticularly noteworthy is the conversion of 13 into the anomeric azide <Prod*14*Prod> ( entry 6 ).,Par- ticularly noteworthy is the conversion of <Reactants*13*Reactants> into the anomeric azide <Prod*14*Prod> ( entry 6 ).,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O']"
"Condensation of the alcohol 8 with (benzyloxy)[(3-(N-carbo- benzoxyamino)propyl)oxy ] (diisopropy1amino)phosphine "" in the presence of tetrazole and subsequent oxidation with MCPBA furnished the fully protected aminopropyl-tethered inositol <Prod*9*Prod> in 85 % yield.","<Reaction*Condensation*Reaction> of the alcohol <Reactants*8*Reactants> with <Reactants*(benzyloxy)[(3-(N-carbo- benzoxyamino)propyl)oxy ] (diisopropy1amino)phosphine*Reactants> "" in the presence of tetrazole and subsequent oxidation with <Reactants*MCPBA*Reactants> furnished the fully protected aminopropyl-tethered inositol <Prod*9*Prod> in <Yield*85 %*Yield> yield.","['B-Reaction', 'O', 'O', 'O', 'B-Reactants', 'O', 'B-Reactants', 'I-Reactants', 'I-Reactants', 'I-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'B-Yield', 'I-Yield', 'O']"
Removal of the PMB groups with DDQ in wet CH2CI2 gave the triol <Prod*10*Prod> in 78 % yield after SiOz chromatography.,Removal of the PMB groups with <Reactants*DDQ*Reactants> in wet <Solvent*CH2CI2*Solvent> gave the triol <Prod*10*Prod> in <Yield*78 %*Yield> yield after SiOz chromatography.,"['O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'B-Solvent', 'O', 'O', 'O', 'B-Prod', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'O', 'O']"
"Phosphitylation of the triol followed by MCPBA oxidation ( as for 8 ) gave the fully protected IP , derivative <Prod*11*Prod> ( 73 % yield ).","<Reaction*Phosphitylation*Reaction> of the triol followed by <Reaction*MCPBA oxidation*Reaction> ( as for 8 ) gave the fully protected IP , derivative <Prod*11*Prod> ( <Yield*73 %*Yield> yield ).","['B-Reaction', 'O', 'O', 'O', 'O', 'O', 'B-Reaction', 'I-Reaction', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'B-Yield', 'I-Yield', 'O', 'O']"
"Hydrogenolysis removed the benzyl and BOM groups to provide the optically active , <Prod*P-1 aminopropyl tethered Pmyc+Ins( 1 ,3,4,5)P4*Prod> ( 3 ) in quantitative yield after ion - exchange chromatography ( Chelex , sodium form ).","<Reaction*Hydrogenolysis*Reaction> removed the benzyl and BOM groups to provide the optically active , <Prod*P-1 aminopropyl tethered Pmyc+Ins( 1 ,3,4,5)P4*Prod> ( 3 ) in <Yield*quantitative*Yield> yield after ion - exchange chromatography ( Chelex , sodium form ).","['B-Reaction', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'I-Prod', 'O', 'O', 'O', 'O', 'B-Yield', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Hydrogenolysis removed the benzyl and BOM groups to provide the optically active , P-1 aminopropyl tethered Pmyc+Ins( 1 ,3,4,5)P4 ( <Prod*3*Prod> ) in quantitative yield after ion - exchange chromatography ( Chelex , sodium form ).","<Reaction*Hydrogenolysis*Reaction> removed the benzyl and BOM groups to provide the optically active , P-1 aminopropyl tethered Pmyc+Ins( 1 ,3,4,5)P4 ( <Prod*3*Prod> ) in <Yield*quantitative*Yield> yield after ion - exchange chromatography ( Chelex , sodium form ).","['B-Reaction', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'B-Yield', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Key intermediate <Prod*7*Prod> was synthesized from readily available optically pure 3(S)- [ (tert-butyldimethylsilyl)oxy]-5(R)- hydroxycyclopent-1-ene (6)13 by the standard procedure ( 85 % , Scheme I ).","Key intermediate <Prod*7*Prod> was synthesized from readily available optically pure <Reactants*3(S)- [ (tert-butyldimethylsilyl)oxy]-5(R)- hydroxycyclopent-1-ene (6)13*Reactants> by the standard procedure ( <Yield*85 %*Yield> , Scheme I ).","['O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'I-Reactants', 'I-Reactants', 'I-Reactants', 'O', 'O', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'O', 'O']"
"Conversion of 7 to <Prod*2*Prod> and 3 essentially followed the synthetic scheme employed in the synthesis of 4.8a Addition of propargylmagnesium bromide to 7 ( 91 % yield ) and condensation with 3,3-dimethylpent-4-yn- 1 -a1 by using BuLi at low temperature","Conversion of <Reactants*7*Reactants> to <Prod*2*Prod> and 3 essentially followed the synthetic scheme employed in the synthesis of 4.8a Addition of propargylmagnesium bromide to 7 ( 91 % yield ) and condensation with 3,3-dimethylpent-4-yn- 1 -a1 by using BuLi at low temperature","['O', 'O', 'B-Reactants', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Conversion of 7 to 2 and <Prod*3*Prod> essentially followed the synthetic scheme employed in the synthesis of 4.8a Addition of propargylmagnesium bromide to 7 ( 91 % yield ) and condensation with 3,3-dimethylpent-4-yn- 1 -a1 by using BuLi at low temperature","Conversion of <Reactants*7*Reactants> to 2 and <Prod*3*Prod> essentially followed the synthetic scheme employed in the synthesis of 4.8a Addition of propargylmagnesium bromide to 7 ( 91 % yield ) and condensation with 3,3-dimethylpent-4-yn- 1 -a1 by using BuLi at low temperature","['O', 'O', 'B-Reactants', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Deprotection of 12 with 1 N sodium hydroxide gave synthetic <Prod*griseolic acid A*Prod> ( 1 ) ( 65 % ).,<Reaction*Deprotection*Reaction> of <Reactants*12*Reactants> with <Reactants*1 N sodium hydroxide*Reactants> gave synthetic <Prod*griseolic acid A*Prod> ( 1 ) ( <Yield*65 %*Yield> ).,"['B-Reaction', 'O', 'B-Reactants', 'O', 'B-Reactants', 'I-Reactants', 'I-Reactants', 'I-Reactants', 'O', 'O', 'B-Prod', 'I-Prod', 'I-Prod', 'O', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O']"
Deprotection of 12 with 1 N sodium hydroxide gave synthetic griseolic acid A ( <Prod*1*Prod> ) ( 65 % ).,<Reaction*Deprotection*Reaction> of <Reactants*12*Reactants> with <Reactants*1 N sodium hydroxide*Reactants> gave synthetic griseolic acid A ( <Prod*1*Prod> ) ( <Yield*65 %*Yield> ).,"['B-Reaction', 'O', 'B-Reactants', 'O', 'B-Reactants', 'I-Reactants', 'I-Reactants', 'I-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'B-Yield', 'I-Yield', 'O']"
"extensive screening of reaction conditions , we learned that treatment of 19 with TFAA ( 1.2 equiv ) and pyridine at 0 ° C readily activated the hydroxyl lactam to an intermediate acyl iminium ion , and subsequent addition of a solution of the indole ( 5.0 equiv ) in CH2Cl2 produced the desired adduct <Prod*28*Prod> in 82 % yield as a single diastereomer.","extensive screening of reaction conditions , we learned that treatment of <Reactants*19*Reactants> with <Catalyst_Reagents*TFAA*Catalyst_Reagents> ( 1.2 equiv ) and <Catalyst_Reagents*pyridine*Catalyst_Reagents> at <Temperature*0 ° C*Temperature> readily activated the hydroxyl lactam to an intermediate acyl iminium ion , and subsequent addition of a solution of the indole ( 5.0 equiv ) in <Solvent*CH2Cl2*Solvent> produced the desired adduct <Prod*28*Prod> in <Yield*82 %*Yield> yield as a single diastereomer.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'B-Catalyst_Reagents', 'O', 'O', 'O', 'O', 'O', 'B-Catalyst_Reagents', 'O', 'B-Temperature', 'I-Temperature', 'I-Temperature', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Solvent', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'O', 'O', 'O']"
"In addition , although ozonides are more robust than is commonly perceived , they are known to be sensitive to solvolysis condition^.^ Nevertheless , we have found that these potential problems can be overcome through suitable design of the substrate , and we report here the first cationic ring expansion of a 1,2,4-trioxolane to a <Prod*1,2,4-trioxane.*Prod>","In addition , although ozonides are more robust than is commonly perceived , they are known to be sensitive to solvolysis condition^.^ Nevertheless , we have found that these potential problems can be overcome through suitable design of the substrate , and we report here the first <Reaction*cationic ring expansion*Reaction> of a <Reactants*1,2,4-trioxolane*Reactants> to a <Prod*1,2,4-trioxane.*Prod>","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reaction', 'I-Reaction', 'I-Reaction', 'O', 'O', 'B-Reactants', 'O', 'O', 'B-Prod']"
We were gratiﬁed by successful reactions with indoles 2a and 2b : salts <Prod*3f*Prod> and 3g were isolated in high yield and purity.,We were gratiﬁed by successful reactions with indoles <Reactants*2a*Reactants> and <Reactants*2b*Reactants> : salts <Prod*3f*Prod> and 3g were isolated in <Yield*high*Yield> yield and purity.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'B-Reactants', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'B-Yield', 'O', 'O', 'O']"
We were gratiﬁed by successful reactions with indoles 2a and 2b : salts 3f and <Prod*3g*Prod> were isolated in high yield and purity.,We were gratiﬁed by successful reactions with indoles 2a and <Reactants*2b*Reactants> : salts 3f and <Prod*3g*Prod> were isolated in <Yield*high*Yield> yield and purity.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'B-Yield', 'O', 'O', 'O']"
"With the aim of conﬁrming the synthetic procedure relevance and of understanding the need for the indole , we took the 4- (N,N-dimethylamino)phenyl scaﬀold into consideration , as it is a well - known stabilizing group in benzhydrylium ions.9 First , we reacted 4-(N,N-dimethylamino)benzaldehyde ( 1g ) with 1,2- dimethylindole ( 2b ) : <Prod*tetraﬂuoroborate*Prod> 3h was isolated in a 97 % yield.","With the aim of conﬁrming the synthetic procedure relevance and of understanding the need for the indole , we took the 4- (N,N-dimethylamino)phenyl scaﬀold into consideration , as it is a well - known stabilizing group in benzhydrylium ions.9 First , we reacted <Reactants*4-(N,N-dimethylamino)benzaldehyde*Reactants> ( <Reactants*1g*Reactants> ) with <Reactants*1,2- dimethylindole*Reactants> ( <Reactants*2b*Reactants> ) : <Prod*tetraﬂuoroborate*Prod> 3h was isolated in a <Yield*97 %*Yield> yield.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'B-Reactants', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'B-Reactants', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O']"
"With the aim of conﬁrming the synthetic procedure relevance and of understanding the need for the indole , we took the 4- (N,N-dimethylamino)phenyl scaﬀold into consideration , as it is a well - known stabilizing group in benzhydrylium ions.9 First , we reacted 4-(N,N-dimethylamino)benzaldehyde ( 1g ) with 1,2- dimethylindole ( 2b ) : tetraﬂuoroborate <Prod*3h*Prod> was isolated in a 97 % yield.","With the aim of conﬁrming the synthetic procedure relevance and of understanding the need for the indole , we took the 4- (N,N-dimethylamino)phenyl scaﬀold into consideration , as it is a well - known stabilizing group in benzhydrylium ions.9 First , we reacted <Reactants*4-(N,N-dimethylamino)benzaldehyde*Reactants> ( <Reactants*1g*Reactants> ) with <Reactants*1,2- dimethylindole*Reactants> ( <Reactants*2b*Reactants> ) : tetraﬂuoroborate <Prod*3h*Prod> was isolated in a <Yield*97 %*Yield> yield.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'B-Reactants', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'B-Reactants', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O']"
"The azobenzene - containing amino acid was incorporated into linear peptide 2 by a solid phase methodology on a p - alkoxybenzyl alcohol resin5 with Fmoc as the semipermanent protecting group.6 Cyclization of peptide 2 ( 0.5 mM ) with BOP ( 1.1 equiv ) and DIEA ( 2 equiv ) at room temperature in DMSO afforded cyclic peptide <Prod*lt*Prod> , , , , in a 48 % yield after HPLC purification ( Scheme 1 ) .","The azobenzene - containing amino acid was incorporated into linear peptide 2 by a solid phase methodology on a p - alkoxybenzyl alcohol resin5 with Fmoc as the semipermanent protecting group.6 <Reaction*Cyclization*Reaction> of peptide <Reactants*2*Reactants> ( 0.5 mM ) with <Reactants*BOP*Reactants> ( 1.1 equiv ) and <Reactants*DIEA*Reactants> ( 2 equiv ) at <Temperature*room*Temperature> temperature in <Solvent*DMSO*Solvent> afforded cyclic peptide <Prod*lt*Prod> , , , , in a <Yield*48 %*Yield> yield after HPLC purification ( Scheme 1 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reaction', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'B-Temperature', 'O', 'O', 'B-Solvent', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Recently , a straightforward synthesis of [n]por- phyracene containing doubly meso-(cid : 226 ) -linkages has been reported independently by two Japanese groups.9,10 Oxidation of nickel- ( II ) or palladium(II) 5,10,15-triarylporphyrins with 1 equiv of hexachloroantimonate gave the dimeric species <Prod*4*Prod> , whose visible spectra are broader and shifted to longer wavelength compared with those of the corresponding monomers.","Recently , a straightforward synthesis of [n]por- phyracene containing doubly meso-(cid : 226 ) -linkages has been reported independently by two Japanese groups.9,10 <Reaction*Oxidation*Reaction> of nickel- ( II ) or <Reactants*palladium(II) 5,10,15-triarylporphyrins*Reactants> with 1 equiv of <Reactants*hexachloroantimonate*Reactants> gave the dimeric species <Prod*4*Prod> , whose visible spectra are broader and shifted to longer wavelength compared with those of the corresponding monomers.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reaction', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In the second step , the intermediate 4 would decarboxylate , thus driving the reaction toward <Prod*5.*Prod>","In the second step , the intermediate <Reactants*4*Reactants> would <Reaction*decarboxylate*Reaction> , thus driving the reaction toward <Prod*5.*Prod>","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'B-Reaction', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod']"
Conversion of cyclooctene was also complete at room temperature in 24 h to give <Prod*20*Prod> in 99 % yield.,Conversion of <Reactants*cyclooctene*Reactants> was also complete at <Temperature*room*Temperature> temperature in <Time*24 h*Time> to give <Prod*20*Prod> in <Yield*99 %*Yield> yield.,"['O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'B-Temperature', 'O', 'O', 'B-Time', 'I-Time', 'O', 'O', 'B-Prod', 'O', 'B-Yield', 'I-Yield', 'O']"
"In these cases , the desired dibromoalkanes <Prod*21*Prod> and 22 were obtained in 67 % and 50 % yield after 32 and 24 h , respectively.","In these cases , the desired dibromoalkanes <Prod*21*Prod> and 22 were obtained in <Yield*67 %*Yield> and 50 % yield after <Time*32*Time> and 24 <Time*h*Time> , respectively.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'O', 'O', 'O', 'B-Time', 'O', 'O', 'B-Time', 'O', 'O']"
"In these cases , the desired dibromoalkanes 21 and <Prod*22*Prod> were obtained in 67 % and 50 % yield after 32 and 24 h , respectively.","In these cases , the desired dibromoalkanes 21 and <Prod*22*Prod> were obtained in 67 % and <Yield*50 %*Yield> yield after 32 and <Time*24 h*Time> , respectively.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O', 'O', 'O', 'O', 'B-Time', 'I-Time', 'O', 'O']"
"A reaction time of 40 h at 65 ° C was required for complete conversion of trans-stilbene to the corresponding product ( <Prod*23*Prod> ) , which was obtained in 87 % yield.","A reaction time of <Time*40 h*Time> at <Temperature*65 ° C*Temperature> was required for complete conversion of <Reactants*trans-stilbene*Reactants> to the corresponding product ( <Prod*23*Prod> ) , which was obtained in <Yield*87 %*Yield> yield.","['O', 'O', 'O', 'O', 'B-Time', 'I-Time', 'O', 'B-Temperature', 'I-Temperature', 'I-Temperature', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Reactants', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Yield', 'I-Yield', 'O']"
"Finally , 3- methylbut-2-en-1-ol reacted rapidly to give the dibromo alcohol <Prod*26*Prod> in 66 % yield .","Finally , <Reactants*3- methylbut-2-en-1-ol*Reactants> reacted rapidly to give the dibromo alcohol <Prod*26*Prod> in <Yield*66 %*Yield> yield .","['O', 'O', 'B-Reactants', 'I-Reactants', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'B-Yield', 'I-Yield', 'O', 'O']"
