documentId,paragraphText,sorted_compounds
US20140213586A1,"To a solution of N-methoxy-N-methylpyrazolo[1,5-a]pyridine-2-carboxamide (1.246 mmol) in dry THF (3 mL) cooled at −15° C. (acetone/glace) was added lithium aluminum hydride (0.048 g; 1.257 mmol) and the solution was stirred for 3 h. A 1N Rochelle salt solution was added and the reaction mixture was stirred at room temperature for 10 min. The phases were separated. The aqueous phase was extracted with ether. The organic phases were combined, dried over magnesium sulfate, filtered and concentrated under reduced pressure. Purification by flash chromatography on silica using a gradient of ethyl acetate (0% to 30%) in heptane furnished 0.088 g (48% over 2 steps) of pyrazolo[1,5-a]pyridine-2-carbaldehyde as a white solid. ESI/APCI (+): 147 (M+H).","N-methoxy-N-methylpyrazolo[1,5-a]pyridine-2-carboxamide | THF | acetone | lithium aluminum hydride | Rochelle salt | ether | magnesium sulfate | silica | ethyl acetate | heptane | pyrazolo[1,5-a]pyridine-2-carbaldehyde"
US08802721B2,"Compound 2 was synthesized in an analogous fashion as described for Compound 1 except that 3-methyl-4 amino pyridine was used in step 2 instead of 2,6-difluoroaniline.","Compound 2 | Compound 1 | 3-methyl-4 amino pyridine | 2,6-difluoroaniline"
US09266855B2,"To a solution of 2-chloro-5,6,7,8-tetrahydroquinolin-5-ol (319 mg, 1.737 mmol) in tetrahydrofuran (8 mL) was added in small portions sodium hydride (83 mg, 2.085 mmol; 60 on mineral oil). After stirring the resulting suspension for 20 min at RT methyl iodide (0.119 ml, 1.911 mmol) was added dropwise. The reaction mixture was stirred at RT for 20 h. The reaction was quenched by addition of a saturated ammonium chloride solution. The layers were separated and the aqueous layer was extracted with ethyl acetate (3×). The combined organic layers were washed with brine and dried over sodium sulfate, filtered, and evaporated to dryness. The crude was purified by flash chromatography (silica gel, cyclohexane/ethylacetate) yielding a slightly yellow oil. Amount 210 mg. Yield 61%.","2-chloro-5,6,7,8-tetrahydroquinolin-5-ol | tetrahydrofuran | sodium hydride | methyl iodide | ammonium chloride | brine | sodium sulfate | silica gel | cyclohexane/ethylacetate | ethylacetate"
US09439902B2,"n-Butyl lithium (1.0 mL, 2.5 M/hexanes, 3.25 equivalents) was added dropwise (1 drop every 5 seconds) to an oxygen degassed solution (placed in a pre dried Biotage™ microwave vial 10-20 mL sealed with its cap and placed under a positive stream of nitrogen gas) of 4-bromo-1-chloro-2-(4-ethoxy-benzyl)-benzene (815 mg, 3.25 equivalents) in anhydrous tetrahydrofuran (2.9 mL) at −78° C. and the resulting solution was stirred at this temperature for an additional hour. A solution of (2R,3S,4S)-2,3,4-tris-benzyloxy-5-hydroxy-6-(4-methoxy-benzyloxy)-5-(4-methoxy-benzyloxymethyl)-hexanoic acid methoxy-methyl-amide (l-1q) (600 mg) in anhydrous tetrahydrofuran (1.45 mL) was then added dropwise over 1.3 hours using a syringe pump and the resulting mixture was stirred at −78° C. for 1 hour before being allowed to warm to −25° C. over 14 hours (put in a deep Dewar covered with aluminum foil to maintain cold temperature; size of Dewar: external diameter 10 cm, internal diameter 8 cm, height 9 cm). Diethyl ether was added and the reaction was quenched by dropwise addition of aqueous 1M hydrochloric acid solution. The resulting biphasic mixture was stirred at room temperature for 15 minutes. The organic phase was separated, washed with brine, dried over magnesium sulfate, filtered and concentrated. Chromatography over silica gel using a gradient of 10 to 40% ethyl acetate in heptane gave the product as a mixture of isomers (280 mg, 38% yield). HRMS calculated for C59H61O10ClNa (M+Na+) 987.3845. found 987.3840.","n-Butyl lithium | oxygen | 4-bromo-1-chloro-2-(4-ethoxy-benzyl)-benzene | tetrahydrofuran | (2R,3S,4S)-2,3,4-tris-benzyloxy-5-hydroxy-6-(4-methoxy-benzyloxy)-5-(4-methoxy-benzyloxymethyl)-hexanoic acid methoxy-methyl-amide | tetrahydrofuran | aluminum | Diethyl ether | hydrochloric acid | brine | magnesium sulfate | silica gel | ethyl acetate | heptane"
US04001419,"A solution of xanthene (9.1 g.) in dimethyl sulphoxide (75 ml.) is added dropwise over 20 minutes at room temperature to a solution of sodium methylsulphinylmethide [prepared in the usual way from sodium hydride (8 g. of a 60 % dispersion in mineral oil) and dimethyl sulphoxide (100 ml.)] with stirring in an atmosphere of nitrogen. The blood-red mixture is stirred at room temperature for a further 30 minutes, cooled to 0° C., and a solution of N-methyldi-(2-chloroethyl)amine (9.6 g.) in dimethyl sulphoxide (20 ml.) is then added dropwise during 15 minutes, keeping the temperature below 20° C. Water (500 ml.) is added to the now colourless mixture, and the mixture is extracted three times with ether. The combined ether extracts are dried over MgSO4, evaporated to dryness and the gummy residue (12.2 g.) is chromatographed on basic alumina (Brockmann Grade III), eluting with increasing concentrations of chloroform in light petroleum (b.p. 60-80° C.). Elution with 5% chloroform in light petroleum gives, on evaporation of the solvent, a gum which is dissolved in ether and treated with ethereal hydrochloric acid. The solid is recrystallised from ethanol-ether to give 1'-methylxanthene-9-spiro-4'-piperidine hydrochloride, m.p. 220°-222° C.",xanthene | dimethyl sulphoxide | sodium | sodium hydride | dimethyl sulphoxide | nitrogen | N-methyldi-(2-chloroethyl)amine | dimethyl sulphoxide | Water | ether | ether | MgSO4 | alumina | chloroform | light petroleum | chloroform | light petroleum | ether | hydrochloric acid | ethanol-ether | 1'-methylxanthene-9-spiro-4'-piperidine hydrochloride
US08916573B2,"A suspension of the compound of Example 46 (0.33 mmol), tetrakis(triphenylphosphine)palladium(0) complex (0.016 mmol), vinylboronic anhydride pyridine complex (0.165 mmol) and K2CO3 (0.33 mmol) in dioxane (2.5 ml) and water (0.8 ml) was purged with argon. The reaction mixture was stirred at 100° C. overnight. The reaction mixture was allowed cooling to rt and was diluted with water and EA. The org. layer was separated and the aq. layer was extracted with EA. The combined org. layers were washed with brine and dried over MgSO4, filtered and concentrated under reduced pressure. The resulting material was sequentially crystallized from TBME/MeOH, EA/MeOH and finally DCM, affording the title compound as colourless crystals in quantitative yield.",compound | tetrakis(triphenylphosphine)palladium(0) | vinylboronic anhydride pyridine | K2CO3 | dioxane | water | argon | water | EA | EA | brine | MgSO4 | TBME/MeOH | EA/MeOH | DCM | title compound
US20030162795A1,"The title compound was prepared from thiophene-3-boronic acid and (6-bromo-thieno[3,2-d]pyrimidin-4-yl)-(1H-indol-5-yl)-amine by a procedure analogous to example 2. 1H NMR (400 MHz, DMSO) d 11.4 (s, 1H), 11.2 (s, 1H), 8.86 (s, 1H), 8.10 (s, 1H), 7.70 (m, 3H), 7.46 (m, 3H), 7.21 (d, 1H), 6.49 (s, 1H). M.P. 178-189° C.; LC-MS: 349 (MH+); HPLC RT: 4.05 minutes.","title compound | thiophene-3-boronic acid | (6-bromo-thieno[3,2-d]pyrimidin-4-yl)-(1H-indol-5-yl)-amine"
US07855213B2,"To [3-(6-hydroxy-3′-methoxy-biphenyl-3-yl)-3-(4-methoxy-phenyl)-3H-isoindol-1-yl]-carbamic acid tert-butyl ester (Scheme #2, F) (10.0 mg, 18.6 umol) was added trifluoroacetic acid in dichloromethane (10%, 1-2 mL) and reaction stirred 60 minutes. The solvents were removed under reduced pressure and the resulting gum put under high vacuum at 50° C. over night to give the title compound as a waxy solid (10.4 mg). 1H NMR (300 MHz, DMSO-d6) δ 8.26 (d, J=7.8 Hz, 1 H), 7.85-7.67 (m, 3 H), 7.32-7.18 (m, 4 H), 7.03-6.85 (m, 8 H), 3.74 (d, J=2.7 Hz, 6 H); MS (APCI+) m/z 437 [M+1]+; tR=2.14 min.",[3-(6-hydroxy-3′-methoxy-biphenyl-3-yl)-3-(4-methoxy-phenyl)-3H-isoindol-1-yl]-carbamic acid tert-butyl ester | trifluoroacetic acid | dichloromethane | title compound | solid
US06242466B1,To 1.46 g of 4-(2-carboxyethyl)-1-[(ethoxycarbonyl)methyl]-piperidine in 10 ml of methylene chloride is added 1 ml of saturated ethereal hydrochloric acid. 1.2 g of thionyl chloride are added and the mixture is stirred for 3 hours at ambient temperature. The reaction mixture is concentrated by evaporation and the residue is mixed twice with toluene and again concentrated by evaporation. The crude product is reacted further in Example 1 without purification.,4-(2-carboxyethyl)-1-[(ethoxycarbonyl)methyl]-piperidine | methylene chloride | hydrochloric acid | thionyl chloride | toluene | crude product
US08288419B2,"In a flame dried round-bottomed flask equipped with a magnetic stir bar and under inert atmosphere (N2), a solution of 2-bromo-5-(tert-butyl-dimethyl-silanyloxymethyl)-thiazole (3.00 g, 9.73 mmol) in dry Et2O (20 mL) was added to a n-BuLi (4.30 mL of a 2.5M solution in hexanes, 10.70 mmol) solution in Et2O (50 mL) at −78° C. The reaction mixture was then stirred for 40 min at −78° C. before N,N-dimethylacetamide (1.81 mL, 19.46 mmol) was added dropwise. The reaction mixture was allowed to warm up to −50° C. and stirred at this temperature for 20 min. Sat. aq. NH4Cl (20 mL) was added, the layers separated and the aq. layer extracted with Et2O (3×20 mL). The combined org. extracts were dried over Na2SO4, filtered, and the solvent was removed under reduced pressure to give the title compound as a yellow oil. TLC: rf (1:2 hept-EA)=0.80. LC-MS-conditions 01: tR=1.09 min, [M+H]+=271.98.","N2 | 2-bromo-5-(tert-butyl-dimethyl-silanyloxymethyl)-thiazole | Et2O | n-BuLi | hexanes | Et2O | N,N-dimethylacetamide | NH4Cl | Et2O | Na2SO4 | title compound"
US20160272617A1,"A suspension of 14 mg (0.018 mmol) of tert-butyl [(trans-4-{[(2S)-1-[(3-chloro-1H-indazol-6-yl)amino]-3-(2′-methyl-4′-{[(3S)-2-oxopiperidin-3-yl]carbamoyl}biphenyl-4-yl)-1-oxopropan-2-yl]carbamoyl}cyclohexyl)methyl]carbamate in 1.0 ml of dichloromethane was admixed with 0.045 ml (0.18 mmol) of 4M hydrogen chloride in dioxane and stirred at RT overnight. Subsequently, acetonitrile was added. The residue was filtered off and dried under vacuum. This gave 9 mg (70% of theory) of the title compound.",tert-butyl [(trans-4-{[(2S)-1-[(3-chloro-1H-indazol-6-yl)amino]-3-(2′-methyl-4′-{[(3S)-2-oxopiperidin-3-yl]carbamoyl}biphenyl-4-yl)-1-oxopropan-2-yl]carbamoyl}cyclohexyl)methyl]carbamate | dichloromethane | hydrogen chloride | dioxane | acetonitrile
US04110368,"To a solution of 3,3-dimethyl-7-chloroheptanoic acid (428 g., 2.21 moles) in 3 l. of chloroform containing 3 ml. of N,N-dimethylformamide is added 500 ml. of thionyl chloride and the resulting solutin is tested under reflux for three hours. The reaction solution then is concentrated in vacuo and the residual acid chloride is dissolved in a minimum amount of benzene and added slowly to a solution containing 1260 ml. of 95% ethanol and 2520 ml. of benzene and 390 ml. of collidine. After heating under reflux for one hour, the solution is concentrated and the residue is dissolved in ether washed with water, dilute sodium bicarbonate solution and saline solution, dried over magnesium sulfate and concentrated to give 415 g. of crude oil, which is distilled under vacuum to yield two fractions 46.6 g. boiling at 75° C (0.3 mm.) and 236.7 g. boiling at 75° -80° C. (0.3 mm). The total yield is 283.3 g.(60 %) and the product is indicated to be 95% pure by g.l.c.","3,3-dimethyl-7-chloroheptanoic acid | chloroform | N,N-dimethylformamide | thionyl chloride | acid chloride | benzene | ether | water | sodium bicarbonate | magnesium sulfate"
US04866087,"A solution of 0.961 g (5.62 mmol) of t-butyl prolinate and 0.80 ml (5.76 mmol) of triethylamine in 4.2 ml of dry tetrahydrofuran was added dropwise to a stirring solution of phosgene in toluene (12.5%, 5.9 ml, 6.74 mmol) precooled to 0°. The reaction was allowed to warm to room temperature and stirred for an additional hour. After filtering and concentrating, a yellow oil was obtained which was used directly for the next step, B.",t-butyl prolinate | triethylamine | tetrahydrofuran | phosgene | toluene
US07622501B2,"To a solution of 2.5 g of 2,3-bis(nitrooxy)propyl acetate in 25 mL of ethanol at 0. ° C. was added 469 mg of crushed NaOH powder. The reaction was stirred at 0° C. for 15 min upon which a cloudy suspension had formed. The resulting mixture was then poured onto ice cold 5% HCl and then extracted 3× with ether. The organics were combined and evaporated to remove most of the ethanol. The oil was then redissolved in ether, dried (Na2SO4), filtered and concentrated in vacuo to give a pale yellow oil which was used immediately without further purification. 1H NMR (500 MHz, acetone-d6): δ 5.59-5.52 (m, 1H), 5.05 (dd, 1H), 4.86 (dd, 1H), 4.60-4.50 (bs, OH), 3.95 (dd, 2H).","2,3-bis(nitrooxy)propyl acetate | ethanol | NaOH | ice | ether | ethanol | ether | Na2SO4"
US06177459B1,"10 g (0.036 mol) of 2-[(2-methylphenoxy)-methyl]-1-bromo-benzene (EP-A 525 516, page 113) are dissolved in 40 ml of tetrahydrofuran. 3 g of this solution are added to 0.88 g (0.036 mol) of magnesium turnings. After the addition of a drop of bromine, the mixture is heated. Once the reaction has set in, the remainder of the bromine compound dissolved in tetrahydrofuran is added and the mixture is heated under reflux for one hour. At −20° C., 3.76 g (0.036 mol) of 2-cyanopyridine dissolved in 10 ml of tetrahydrofuran are then added to the reaction mixture, and the mixture is stirred at −20° C. for 1 hour. A solution of 10 g of ammonium chloride in 100 ml of water is added and the crude intermediate (the ketimine of the end product) is extracted with diethyl ether. The solution is concentrated and the residue is admixed with a mixture of 15 ml of 36% strength aqueous hydrochloric acid, 50 ml of water and 100 ml of dimethylformamide. The mixture is stirred at 25° C. for one hour and ice is then added to the mixture which is made alkaline with 50% strength aqueous sodium hydroxide solution and extracted with diethyl ether. The organic phase is dried over sodium sulphate and concentrated under reduced pressure. The residue is chromatographed over silica gel using diethyl ether/petroleum ether (1:1). 3.94 g (36% of theory) of 2-[2-(2-methylphenoxymethyl)-benzoyl]-pyridine are obtained.",2-[(2-methylphenoxy)-methyl]-1-bromo-benzene | tetrahydrofuran | magnesium | bromine | bromine | tetrahydrofuran | 2-cyanopyridine | tetrahydrofuran | ammonium chloride | water | crude intermediate | ketimine | diethyl ether | hydrochloric acid | water | dimethylformamide | ice | diethyl ether | sodium sulphate | silica gel | 2-[2-(2-methylphenoxymethyl)-benzoyl]-pyridine
US09440982B2,"The title compound was synthesized following the same general protocol as described in Example A11 using 2-fluoro-6-iodo-3-methoxybenzoic acid and 2H-1,2,3-triazole. ESI-MS (m/z): 238 [M+1]+.","title compound | 2-fluoro-6-iodo-3-methoxybenzoic acid | 2H-1,2,3-triazole"
US03932380,"The 5-acetamido-1-hydroxynaphthalene-2-sulfonamide was prepared by dissolving 10.8 g. of 5-acetamido-1-acetoxynaphthalene-2-sulfonyl chloride in 10 ml. dry chloroform and heating on the steam bath with 25.0 g. anhydrous ammonium carbonate for 2.5 hours. The yellow-brown solid was dissolved by heating with 50 ml. water on the steam bath for 4 hours. Acidification with dilute hydrochloric acid to pH5 caused the sulfonamide to precipitate. It was filtered off, washed and dried, yielding 5.61 g. (63%).",5-acetamido-1-hydroxynaphthalene-2-sulfonamide | sulfonamide | 5-acetamido-1-acetoxynaphthalene-2-sulfonyl chloride | chloroform | ammonium carbonate | water | hydrochloric acid
US09073891B2,"This compound was prepared from 2-(4-(2-(1H-imidazol-1-yl)ethoxy)phenyl)acetic acid and 2-amino-4-methylthiophene-3-carboxamide using protocol B except that triethylamine was also added. The crude product was purified via silica gel column chromatography. Method[1], MS(ESI) 385.1, Retention time=1.254 min.",2-(4-(2-(1H-imidazol-1-yl)ethoxy)phenyl)acetic acid | 2-amino-4-methylthiophene-3-carboxamide | triethylamine | crude product | silica gel
US06730452B2,"Oxalyl chloride (87.3 g, 0.68 mol) was added to a solution of TFMAA (15.0 g, 0.11 mol) in methylene chloride (90 mL) in a dropwise manner at room temperature under an nitrogen atmosphere. The solution was heated to reflux for 5 hours, and the solvent and excess reagent were removed on a rotary evaporator. The resulting acid chloride was added to a stirred solution consisting of t-butanol (44 g, 0.59 mmol) and pyridine (33.6 g, 0.42 mol) in dichloromethane at 0° C. over a 10 min period. After stirring overnight at room temperature, the solution was neutralized with diluted aqueous HCl and washed with saturated aqueous sodium bicarbonate. The organic phase was removed, and the aqueous phase was extracted with pentane. The combined organic solvents were reduced to a small volume by distillation and then the residue was chromatographed on a column of silica gel. The product was re-purified by distillation to give 14.0 g of TBTFMA as a colorless liquid (70%).",Oxalyl chloride | TFMAA | methylene chloride | nitrogen | acid chloride | t-butanol | pyridine | dichloromethane | HCl | sodium bicarbonate | pentane | silica gel | liquid
US08273736B2,"A mixture of Example 11B (0.09 g, 0.23 mmol), 2-piperazinone (0.069 g, 0.69 mmol), HOBT (0.095 g, 0.7 mmol), N-methylmorpholine (0.22 mL, 0.92 mmol), and EDCI (0.136 g, 0.71 mmol) in DMF (1 mL) was stirred at room temperature overnight, treated with water (20 mL), and filtered. The filter cake was dried to provide 110 mg of the desired product. 1H NMR (300 MHz, DMSO-d6) δ 3.20-3.36 (br m, 2H), 3.71-3.91 (br m, 2H), 4.03-4.35 (m, 2H), 5.94 (br s, 2H), 6.92-7.15 (br m, 1H), 7.11-7.16 (m, 4H), 7.21 (t, J=7.3 Hz, 1H), 7.42-7.52 (m, 4H), 7.63 (s, 1H), 7.71 (d, J=14.9 Hz, 1H), 8.13 (br s, 1H), 8.33 (s, 1H); MS (ESI(−)) m/e 469.3 (M−H)−.",mixture | 2-piperazinone | HOBT | N-methylmorpholine | EDCI | DMF | water | desired product
