input,output,bio_label
"This compound was easily made in two steps , starting with the Claisen reaction of 1- phenylpiperidin-2-one ( 3a ) and ethyl 4-methoxybenzoate6 to obtain dicarbonyl 4a in good yield.7 There are a few isolated examples in the literature for the transformation of similar 1,3- dicarbonyls into ring - opened derivatives such as 1.8 Gratify- ingly , the reaction of 4a with benzylhydrazine provided 1a in 71 % yield on a 2 g scale ( Scheme 2 ).","This compound was easily made in two steps , starting with the Claisen reaction of 1- phenylpiperidin-2-one ( 3a ) and ethyl 4-methoxybenzoate6 to obtain dicarbonyl <Prod*4a*Prod> in good yield.7 There are a few isolated examples in the literature for the transformation of similar 1,3- dicarbonyls into ring - opened derivatives such as 1.8 Gratify- ingly , the reaction of 4a with benzylhydrazine provided <Prod*1a*Prod> in 71 % yield on a 2 g scale ( Scheme 2 ).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"This compound was easily made in two steps , starting with the Claisen reaction of 1- phenylpiperidin-2-one ( 3a ) and ethyl 4-methoxybenzoate6 to obtain dicarbonyl 4a in good yield.7 There are a few isolated examples in the literature for the transformation of similar 1,3- dicarbonyls into ring - opened derivatives such as 1.8 Gratify- ingly , the reaction of 4a with benzylhydrazine provided 1a in 71 % yield on a 2 g scale ( Scheme 2 ).","This compound was easily made in two steps , starting with the Claisen reaction of 1- phenylpiperidin-2-one ( 3a ) and ethyl 4-methoxybenzoate6 to obtain dicarbonyl <Prod*4a*Prod> in good yield.7 There are a few isolated examples in the literature for the transformation of similar 1,3- dicarbonyls into ring - opened derivatives such as 1.8 Gratify- ingly , the reaction of 4a with benzylhydrazine provided <Prod*1a*Prod> in 71 % yield on a 2 g scale ( Scheme 2 ).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"This compound was easily made in two steps , starting with the Claisen reaction of 1- phenylpiperidin-2-one ( 3a ) and ethyl 4-methoxybenzoate6 to obtain dicarbonyl 4a in good yield.7 There are a few isolated examples in the literature for the transformation of similar 1,3- dicarbonyls into ring - opened derivatives such as 1.8 Gratify- ingly , the reaction of 4a with benzylhydrazine provided 1a in 71 % yield on a 2 g scale ( Scheme 2 ).","This compound was easily made in two steps , starting with the Claisen reaction of 1- phenylpiperidin-2-one ( 3a ) and ethyl 4-methoxybenzoate6 to obtain dicarbonyl <Prod*4a*Prod> in good yield.7 There are a few isolated examples in the literature for the transformation of similar 1,3- dicarbonyls into ring - opened derivatives such as 1.8 Gratify- ingly , the reaction of 4a with benzylhydrazine provided <Prod*1a*Prod> in 71 % yield on a 2 g scale ( Scheme 2 ).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
9,9,['O']
We initiated our studies by examining the reaction of allenyl sulfonamide 4a with propylamine 5a.,We initiated our studies by examining the reaction of allenyl sulfonamide 4a with propylamine 5a.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Imidazole 6a was not detected when 4a and 5a were reacted in CH3CN at room temperature ( Table 1 , entry 1 ).","Imidazole 6a was not detected when 4a and 5a were reacted in CH3CN at room temperature ( Table 1 , entry 1 ).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Fortunately , in the presence of a base ( K2CO3 ) , the reaction in reﬂuxing CH3CN gave imidazole 6a in 39 % yield ( entry 2 ).","Fortunately , in the presence of a base ( K2CO3 ) , the reaction in reﬂuxing CH3CN gave imidazole <Prod*6a*Prod> in 39 % yield ( entry 2 ).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Fortunately , in the presence of a base ( K2CO3 ) , the reaction in reﬂuxing CH3CN gave imidazole 6a in 39 % yield ( entry 2 ).","Fortunately , in the presence of a base ( K2CO3 ) , the reaction in reﬂuxing CH3CN gave imidazole <Prod*6a*Prod> in 39 % yield ( entry 2 ).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Fortunately , in the presence of a base ( K2CO3 ) , the reaction in reﬂuxing CH3CN gave imidazole 6a in 39 % yield ( entry 2 ).","Fortunately , in the presence of a base ( K2CO3 ) , the reaction in reﬂuxing CH3CN gave imidazole <Prod*6a*Prod> in 39 % yield ( entry 2 ).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Addition of 2 equiv of 5a gave a better yield ( entry 3 ).,Addition of 2 equiv of 5a gave a better yield ( entry 3 ).,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Subsequent screening of solvent and base showed that DMF proved to be the most suitable solvent ( entries 4 − 7 ) , whereas K2CO3 was the best base ( entries 8 − 10 ).","Subsequent screening of solvent and base showed that DMF proved to be the most suitable solvent ( entries 4 − 7 ) , whereas K2CO3 was the best base ( entries 8 − 10 ).","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Thus , we concluded that K2CO3 as base in DMF at 100 ° C under air provided the sole product imidazole 6a in the highest yield ( 87 % , entry 5 ) .","Thus , we concluded that K2CO3 as base in DMF at 100 ° C under air provided the sole product imidazole <Prod*6a*Prod> in the highest yield ( 87 % , entry 5 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Thus , we concluded that K2CO3 as base in DMF at 100 ° C under air provided the sole product imidazole 6a in the highest yield ( 87 % , entry 5 ) .","Thus , we concluded that K2CO3 as base in DMF at 100 ° C under air provided the sole product imidazole <Prod*6a*Prod> in the highest yield ( 87 % , entry 5 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Thus , we concluded that K2CO3 as base in DMF at 100 ° C under air provided the sole product imidazole 6a in the highest yield ( 87 % , entry 5 ) .","Thus , we concluded that K2CO3 as base in DMF at 100 ° C under air provided the sole product imidazole <Prod*6a*Prod> in the highest yield ( 87 % , entry 5 ) .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"@ Abstract published in Advance ACS Abstracts , June 15 , 1995.","@ Abstract published in Advance ACS Abstracts , June 15 , 1995.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"( 1 ) Santaniello , E.","( 1 ) Santaniello , E.","['O', 'O', 'O', 'O', 'O', 'O']"
"; Ferraboschi , P.","; Ferraboschi , P.","['O', 'O', 'O', 'O']"
"; Grisenti , P.","; Grisenti , P.","['O', 'O', 'O', 'O']"
"; Manzocchi , A.","; Manzocchi , A.","['O', 'O', 'O', 'O']"
Chem .,Chem .,"['O', 'O']"
Abstract : This paper presents a strategy to tune the orientation of immobilized proteins on electrodes of general applicability to different types of proteins.,Abstract : This paper presents a strategy to tune the orientation of immobilized proteins on electrodes of general applicability to different types of proteins.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
We orient ferredoxin : NADP+ reductase molecules onto a modified gold electrode by introducing a genetically engineered metal binding site on a selected region of the protein surface and covering the gold surface with a self - assembled monolayer of thiols appended with nitrilotriacetic acid groups complexed with metal transition ions.,We orient ferredoxin : NADP+ reductase molecules onto a modified gold electrode by introducing a genetically engineered metal binding site on a selected region of the protein surface and covering the gold surface with a self - assembled monolayer of thiols appended with nitrilotriacetic acid groups complexed with metal transition ions.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Two mutants were designed to have a histidine pair ( His- X3 - His ) on surface - exposed R-helices located in one of the two protein domains.,Two mutants were designed to have a histidine pair ( His- X3 - His ) on surface - exposed R-helices located in one of the two protein domains.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
It was first demonstrated that the mutant proteins in solution retain their full activity and that the kinetic constants of the redox catalytic steps are not affected by the mutations.,It was first demonstrated that the mutant proteins in solution retain their full activity and that the kinetic constants of the redox catalytic steps are not affected by the mutations.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The enzyme - modified gold electrodes were then analyzed for the amount and distribution of protein on their surface and for their activity using atomic force microscopy and cyclic voltammetry.,The enzyme - modified gold electrodes were then analyzed for the amount and distribution of protein on their surface and for their activity using atomic force microscopy and cyclic voltammetry.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The two electrode - bound mutant enzymes manifested differences in the amount and distribution of bound molecules , in the kinetic constants of their redox catalytic steps , and most interestingly , in their ability to transfer electrons to a redox mediator covalently attached to the self - assembled monolayer.","The two electrode - bound mutant enzymes manifested differences in the amount and distribution of bound molecules , in the kinetic constants of their redox catalytic steps , and most interestingly , in their ability to transfer electrons to a redox mediator covalently attached to the self - assembled monolayer.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"We conclude that the position of the mutated R-helix determined the orientation of the protein with respect to the surface and , as a result , its competence to establish direct electrical communication with the electrode .","We conclude that the position of the mutated R-helix determined the orientation of the protein with respect to the surface and , as a result , its competence to establish direct electrical communication with the electrode .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The major problem with the solution - phase reactions was the rapid ene reaction of the initially formed cyclopropenes.,The major problem with the solution - phase reactions was the rapid ene reaction of the initially formed cyclopropenes.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
It seemed possible to circumvent the problem by carrying out the dehalo- genation in the gas phase and trapping the product as an argon matrix at 20 K.,It seemed possible to circumvent the problem by carrying out the dehalo- genation in the gas phase and trapping the product as an argon matrix at 20 K.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
This procedure has been successful in the for- mation of o- and p-xylyleneM and of several small ring propellanes that undergo rapid polymerization when the argon matrix softens at 50 K.,This procedure has been successful in the for- mation of o- and p-xylyleneM and of several small ring propellanes that undergo rapid polymerization when the argon matrix softens at 50 K.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
""" The reaction of 13 with potassium atoms in an argon stream was carried out in the same fashion as for the preparation of the propellanes.",""" The reaction of 13 with potassium atoms in an argon stream was carried out in the same fashion as for the preparation of the propellanes.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The infrared spectrum of the argon matrix showed norcarane , the reduction product from 13 , and a small amount of methylenecyclohexene.","The infrared spectrum of the argon matrix showed <Prod*norcarane*Prod> , the reduction product from 13 , and a small amount of <Prod*methylenecyclohexene.*Prod>","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod']"
"The infrared spectrum of the argon matrix showed norcarane , the reduction product from 13 , and a small amount of methylenecyclohexene.","The infrared spectrum of the argon matrix showed <Prod*norcarane*Prod> , the reduction product from 13 , and a small amount of <Prod*methylenecyclohexene.*Prod>","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod']"
"The infrared spectrum of the argon matrix showed norcarane , the reduction product from 13 , and a small amount of methylenecyclohexene.","The infrared spectrum of the argon matrix showed <Prod*norcarane*Prod> , the reduction product from 13 , and a small amount of <Prod*methylenecyclohexene.*Prod>","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Prod']"
No bands that could reasonably be attributed to 4 were found.,No bands that could reasonably be attributed to 4 were found.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"The dibromide , 11 , gave the same products in roughly the same proportion.","The dibromide , 11 , gave the same products in roughly the same proportion.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Complete reduction products are commonly formed in reactions of this type , and norcarane was an expected product.","Complete reduction products are commonly formed in reactions of this type , and norcarane was an expected product.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"However , it was surprising to find methylenecyclohexene .","However , it was surprising to find methylenecyclohexene .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"We reported previously* that reaction 6 gave the lowest yields of excited states in t-BuPh when the carbonyl product was form- aldehyde , benzaldehyde , or benzophenone.","We reported previously* that reaction 6 gave the lowest yields of excited states in t-BuPh when the carbonyl product was form- aldehyde , benzaldehyde , or benzophenone.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The triplet energies of these three compounds are 72 kcal or less.,The triplet energies of these three compounds are 72 kcal or less.,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
""" Since a higher triplet state of DBA , located at 74.6 kcal , mediates the overall TS energy transfer,5 eq 4a , it is not surprising that would be low for the two aldehydes and negligibly small in the case of benzophenone.",""" Since a higher triplet state of DBA , located at 74.6 kcal , mediates the overall TS energy transfer,5 eq 4a , it is not surprising that would be low for the two aldehydes and negligibly small in the case of benzophenone.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In addition , t-BuPh was found to quench triplet benzaldehyde , whereas acetonitrile , used here , does not .","In addition , t-BuPh was found to quench triplet benzaldehyde , whereas acetonitrile , used here , does not .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"As the molecules of 1r further aggregate into a two- dimensional structure ( Figure 5a ) , and into a three - dimensional structure ( Figure 5b ) , one channel appears with cross-sectional areas of 5 × 3 Å2.","As the molecules of 1r further aggregate into a two- dimensional structure ( Figure 5a ) , and into a three - dimensional structure ( Figure 5b ) , one channel appears with cross-sectional areas of 5 × 3 Å2.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"This architecture is stabilized by multiple intermolecular hydrogen bonds : C − H···π and π − π interactions with distances of 3.482[C3−H···Cg(C24 > C29 ) ] , 3.571[C30− H···Cg(C2 > C6 ) ] , 3.572[C30−H···Cg(C9 > C14 ) ] , and 3.368[Cg(C9 > C14)···Cg(C9 > C14 ) , and further strengthened by the existence of internal disorder from ethyl acetate via van der Waals interactions.","This architecture is stabilized by multiple intermolecular hydrogen bonds : C − H···π and π − π interactions with distances of 3.482[C3−H···Cg(C24 > C29 ) ] , 3.571[C30− H···Cg(C2 > C6 ) ] , 3.572[C30−H···Cg(C9 > C14 ) ] , and 3.368[Cg(C9 > C14)···Cg(C9 > C14 ) , and further strengthened by the existence of internal disorder from ethyl acetate via van der Waals interactions.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
