Paragraph,task_name,output
"Paragraph_2_13C_NMR_conditions: 2.4.1. 11-O-(3,5-Dimethylbenzoyl)ambelline (28h) Yield 67 mg (94%); white powder; [α]24D = +20.2 (c = 0.139; CHCl3); 1H NMR (500 MHz, CDCl3) δ: 7.22 (2H, s), 7.12 (1H, s), 6.59 (1H, d, J = 10.0 Hz), 6.57 (1H, s), 6.08 (1H, dd, J = 10.0 Hz, J = 5.2 Hz), 5.86 (1H, d, J = 1.5 Hz), 5.80 (1H, d, J = 1.5 Hz), 5.33 (1H, dd, J = 8.0 Hz, J = 3.8 Hz), 4.37 (1H, d, J = 17.5 Hz), 4.00 (3H, s), 3.93 (1H, overlap, d, J = 17.5 Hz), 3.93–3.87 (2H, overlap, m), 3.53 (1H, ddd, J = 13.7 Hz, J = 4.0 Hz, J = 1.7 Hz), 3.37 (3H, s), 2.80 (1H, ddd, J = 14.2 Hz, J = 4.0 Hz, J = 1.7 Hz), 2.28 (6H, s), 2.21–2.16 (1H, m), 1.79 (1H, td, J = 13.7 Hz, J = 4.0 Hz); 13C NMR (125.7 MHz, CDCl3) δ: 166.4, 147.8, 140.6, 137.7, 134.5, 133.9, 133.8, 131.2, 129.7, 127.2, 126.6, 117.3, 100.5, 99.6, 87.3, 72.2, 63.0, 59.8, 59.1, 58.6, 56.5, 47.5, 28.7, 21.0; ESI-HRMS: m/z calcd for C27H30NO6+ [M+H]+ 464.2068, found 464.2067. ",Paragraph_2_13C_NMR_conditions,"125.7 MHz, CDCl3"
"Paragraph_2_13C_NMR_conditions: 3.4. Synthesis of N6-(3-Hydroxyphenyl) Adenine (M7) Concentrated hydrochloric acid (5 mL) was added into a stirred solution of WS070117 (4.85 g, 10 mmol) in 95% ethanol (100 mL). The reaction was refluxed for 1 h and then cooled to room temperature. The precipitated solid was filtered and washed with water to give M7 (2.1 g, 92.5%) as a white solid, ESI/MS: 228.05 [M + H]+, 1H-NMR (300 MHz, DMSO-d6, see Supplementary Materials) δ11.22 (s, 1H), 9.61 (brs, 1H), 8.74 (s, 1H), 8.70 (s, 1H), 7.42 (s, 1H), 7.31 (d, J = 10.4 Hz, 1H), 7.20 (t, J = 8.0 Hz, 1H), 6.62 (d, J = 8.0 Hz, 1H). 13C-NMR (100 MHz, DMSO-d6) δ 158.3, 150.0, 148.9, 148.8, 143.8, 139.1, 130.1, 113.3, 112.6, 112.6, 109.0. ",Paragraph_2_13C_NMR_conditions,"100 MHz, DMSO-d6"
"Paragraph_2_13C_NMR_conditions: Ethyl 3-(isobutylamino)propanoate (3l) [35]. Yellow oil. IR (neat, cm−1): υ = 2964, 2927, 2875, 2247, 1454, 1377, 698. 1H-NMR (CDCl3, 250 MHz): δ (ppm) 0.91 (t, J = 7.33 Hz, 3H), 1.05 (d, J = 6.1 Hz, 3H), 1.27–1.57 (m, 1H), 2.05 (s, 1H), 2.51 (t, J = 6.7 Hz, 1H), 2.61 (sx, J = 6.7 Hz, 1H), 2.85-3.05 (m, 1H), 3.48 (q, J = 6.7 Hz, 1H), 4.55 (q, J = 6.7 Hz, 1H). 13C-NMR (CDCl3, 62.9 MHz): δ (ppm) 10.1, 19.1, 19.8, 29.5, 42.5, 53.9, 118.8. ",Paragraph_2_13C_NMR_conditions,"CDCl3, 62.9 MHz"
"Paragraph_2_13C_NMR_conditions: (4-Methoxyphenyl)-[4-(4-trifluoromethylbenzylamino)phenyl]-methanone (26). The residue, after evaporation of the solvent, was purified by column chromatography eluting with CH2Cl2/EtOH (98:2) to give pure 26 as a yellow oil (22%); Rf = 0.56 (CHCl3-MeOH, 98:2); 1H-NMR (300 MHz, CDCl3) δ 3.71 (s, 3H), 4.41 (s, 2H), 4.70 (br s, 1H), 6.50 (dd, J = 9.5, 4.0 Hz, 2H), 6.89 (dd, J = 9.3, 3.2 Hz, 2H), 7.20 (t, J = 5.0 Hz, 2H), 7.38 (dd, J = 9.3, 3.2 Hz, 2H), 7.52 (t, J = 5.0 Hz, 2H), 7.64 (dd, J = 9.5, 4.0 Hz, 2H); 13C-NMR (300 MHz, CDCl3) δ 47.4 (1C), 55.9 (1C), 111.6 (1C), 111.9 (2C), 113.6 (2C), 122.5 (1C), 126.0 (2C), 127.7 (2C), 129.2 (1C), 131.5 (2C), 132.9 (2C), 142.8 (1C), 151.3 (1C), 157.1 (1C), 162.7 (1C), 194.4 (1C); IR (thin film) cm-1 3345, 3035, 2963, 1636, 1597, 1531, 1462, 1323, 1165; MS (ESI, positive mode) m/z [M+H]+ 386.13624 (C22H19F3NO2 requires 386.12896). ",Paragraph_2_13C_NMR_conditions,"300 MHz, CDCl3"
"Paragraph_2_13C_NMR_conditions: 6-Amino-4-benzyl-5-cyano-1-(4-(1-(phenylthiomethyl)-1H-1,2,3-triazol-4-yl)phenyl)-2(1H)-pyrimidin-one (4d). White solid, yield (75%), C27H21N7OS, M = 491 gmol−1, mp 262–264 °C, Rf = 0.30 (ethyl acetate/dichloromethane, 70:30, v/v); UV (MeOH) λmax nm (ε Lmol−1cm−1): 248 (61,129), 319 (18,412); IR (KBr) cm−1: 3,450–3,310 (NH2), 2,226 (CN), 1,685 (C=O), 1,647 (C=N); 1H-NMR: (DMSO-d6): δ = 3.9 (s, 2H, CH2), 6.23 (s, 2H, CH2), 7.2–7.91 (m, 16H, Ar-H + NH2), 8.64 (s, 1H, CHar-triazole); 13C-NMR (DMSO-d6): δ = 43.5 (CH2), 51.9 (CH2), 73.7 (C-5), 116.5 (CN), 120.5 (CHar-triazole), 126, 126.9, 127.2, 129.1, 129.9, 129.9, 129.9, 131.9, 132.2, 134.2, 136.4, 141.2, 146.7 (Cq-triazole), 153.5 (C-2), 159.3 (C-4), 175.6 (C-6); MS-(+)ESI: m/z (%): 983 ([2M + H]+, 22), 514 ([M + Na]+, 7), 492 ([M+H]+, 100), MS-(-)ESI: m/z (%): 464 (25), 354 (9). ",Paragraph_2_13C_NMR_conditions,DMSO-d6
"Paragraph_2_13C_NMR_conditions: 8-fluoro-2,3-dimethylquinolin-4-yl 2-fluorobenzoate (2c). White solid, yield 67.2%, mp 144~146 °C; 1H NMR (500 MHz, CDCl3) δ: 8.24–8.17 (m, 1H, Ph), 7.75–7.67 (m, 1H, Ph), 7.58 (d, J = 8.1 Hz, 1H, Ph), 7.44–7.28 (m, 4H, Ph), 2.81 (s, 3H, CH3), 2.35 (s, 3H, CH3); 13C NMR (151 MHz, CDCl3) δ: 162.54 (d, J = 262.0 Hz), 161.43 (d, J = 4.0 Hz), 160.87, 157.70 (d, J = 255.9 Hz), 151.46 (d, J = 4.6 Hz), 137.50 (d, J = 12.2 Hz), 136.04 (d, J = 9.1 Hz), 132.80, 126.11 (d, J = 8.2 Hz), 124.55 (d, J = 3.9 Hz), 123.39 (d, J = 2.4 Hz), 123.18, 117.53 (d, J = 22.1 Hz), 116.89 (d, J = 9.7 Hz), 116.75 (d, J = 4.7 Hz), 113.32 (d, J = 19.2 Hz), 24.32, 12.96; HRMS (ESI) for C18H13F2NO2 m/z: Calculated, 314.0987, found, 314.0993 [M + H]+. ",Paragraph_2_13C_NMR_conditions,"151 MHz, CDCl3"
"Paragraph_2_13C_NMR_conditions: Fenbufen (2.5 g, 9.83 mmol) dissolved in 40 mL of THF was added to NHS (2.7 g, 23.59 mmol). The mixture was stirred at room temperature for 30 min, and then N,N’-dicyclohexylcarbodiimide (2.43 g, 11.80 mmol) was dissolved in 30 mL of THF at 4 °C. The reaction mixture was stirred overnight. After completion of the reaction, the suspension was filtered, and the solvent was removed using a rotary evaporator. Open column chromatography (silica, DCM/MeOH, 99:1) was performed for purifying the crude product to afford 1 (1.65 g, 48%) as a white solid. 1H NMR (500 MHz, DMSO) δ 8.08 (d, J = 8.3 Hz, 2H), 7.84 (d, J = 8.0 Hz, 2H), 7.76 (d, J = 7.5 Hz, 2H), 7.52 (t, J = 7.6 Hz, 2H), 7.44 (t, J = 7.3 Hz, 1H), 3.48 (t, J = 6.2 Hz, 2H), 3.06 (t, J = 6.1 Hz, 2H), 2.82 (s, 4H). 13C NMR (126 MHz, DMSO) δ 196.68, 170.11, 168.70, 144.74, 138.82, 134.79, 129.08, 128.66, 128.41, 126.97, 126.91, 32.65, 25.42, 24.90. Anal. Calcd. for C20H17NO5: C, 68.37; H, 4.88; N, 3.99. Found: C, 68.35; H, 5.02; N, 4.08. ",Paragraph_2_13C_NMR_conditions,"126 MHz, DMSO"
"Paragraph_2_13C_NMR_conditions: (S)‐5‐Hydroxy‐6,6‐dimethyl‐5,6‐dihydro‐2H‐pyran‐2‐one (3 a): 1 a (10 mg, 79.3 μmol) was dissolved in 1 mL of potassium phosphate buffer (0.1 m, pH 7.0) containing fresh recombinant E. coli cells (pRFDuet‐Re‐SMO/pET15b‐LK; 1.0 g) and isopropanol (20 μL) The mixture was incubated at 30 °C with shaking at 200 rpm for 20 h. The reaction was terminated by extraction with ethyl acetate. The combined organic layer was dried over anhydrous Na2SO4 and concentrated under reduced pressure. The residue was purified by column chromatography (SiO2, hexane/ethyl acetate, 1 : 1) yielding (S)‐3 a (10.3 mg, 72.4 μmol, 91 %, 99 % ee) as colorless oil. R f=0.34 (hexane/ethyl acetate 1 : 1). 1H NMR (400 MHz, CDCl3): δ=6.81 (dd, J=9.8 Hz, J=4.0 Hz, 1H), 6.05 (dd, J=9.8 Hz, J=1.3 Hz, 1H), 4.20 (s, 1H), 2.15 (br, 1H), 1.46 ppm (s, 6H). 13C NMR (100 MHz, CDCl3): δ=162.9, 145.4, 121.6, 83.4, 68.6, 26.4, 21.8 ppm. HPLC (Chiralpak AS, hexane/isopropanol 9 : 1, 0.8 mL min−1, 210 nm): t R [(S)‐2 f]=34.2 min, t R [(R)‐2 f]=37.5 min (e.r.>99 : 1).  Conflict of interest ",Paragraph_2_13C_NMR_conditions,"100 MHz, CDCl3"
"Paragraph_2_13C_NMR_conditions: Synthesis of 2: 2-amino-[1]benzothieno[3,2-b][1]benzothiophene [43] (1.2 g, 4.73 mmol), previously ground, was dispersed in HCl 6 M (27 mL) and heated at 70 °C for 20 min. The reaction mixture was cooled to room temperature and then to 0 °C by using an ice/water bath. A cooled aqueous solution of NaNO2 (420 mg, 6.08 mmol in 12.6 mL MilliQ water) was added dropwise. The suspension was stirred for 30 min at 0 °C. Next, the reaction mixture was added dropwise to a solution of NaN3 (426 mg, 6.55 mmol in 12.6 mL MIlliQ water) cooled to 0 °C. The mixture was stirred at the same temperature for 2 h, then the aqueous phase was extracted with dichloromethane (DCM) (3×), washed with water and brine, dried over NaSO4, and filtered and evaporated to give a brownish solid that was used in the next step without further purification (yield 76%). 1H NMR (300 MHz, DMSO-d6) δ (ppm), 8.22–7.93 (m, 4H), 7.49 (m 2H), 7.26 (dd, J = 8.5, 2.1 Hz, 1H). 13C NMR (75 MHz, DMSO-d6) δ (ppm), 143.24, 141.50, 137.08, 132.72, 132.48, 132.31, 129.68, 125.48, 125.41, 124.47, 122.87, 121.59, 117.38, 114.69. FT-IR: ν(cm−1) 3431, 2107, 1552, 1465, 1339, 1284, 951, 809, 748.  Gel formation: 5 mg of 1 were dissolved in MilliQ water (900 μL) with the aid of sonication. The addition of NaOH (0.5 M, 3 equiv.) and MilliQ water allowed the obtaining of a self-supporting hydrogel with the desired final concentration of 5 mg/mL. Gel formation was assessed via a vial inversion test. ",Paragraph_2_13C_NMR_conditions,"75 MHz, DMSO-d6"
"Paragraph_2_13C_NMR_conditions: Bis(1,10-phenanthroline)-(N-benzyldi(2-pyridyl)amine)ruthenium(II) bis(hexafluorophosphate) (2). 0.2 g (0.38 mmol) of [Ru(phen)2Cl2] was dissolved in 20 mL of ethanol in a two-necked bottomed flask of 50 mL under an inert atmosphere of N2. 0.1 g (0.38 mmol, 1 eq.) of ligand Bndpa was added and the reaction mixture was refluxed for 48 h. The black precipitate was eliminated by filtration and 15 drops of a saturated aqueous solution of NH4PF6 were added to the filtrate under stirring. The resulting orange precipitate was isolated by filtration and washed with EtOH (2 × 10 mL) and Et2O (2 × 10 mL). [Ru(phen)2(Bndpa)](PF6)2 (2) was obtained as an orange solid with a yield of 26% (0.1 g, 0.10 mmol). Compound 2 was stored at room temperature, protected from light. Single crystals of 2, suitable for X-ray diffraction analysis, were obtained by slow diffusion of diethyl ether into a saturated solution of the ruthenium complex in acetonitrile. C41H31F12N7P2Ru, Mw = 1012.75 g mol−1. 1H NMR (400 MHz, CD3CN): δ 8.92 (dd, J = 5.3, 1.3 Hz, 2H), 8.79 (dd, J = 8.2, 1.3 Hz, 2H), 8.47 (dd, J = 8.3, 1.3 Hz, 2H), 8.34 (d, J = 8.9 Hz, 2H), 8.22 (d, J = 8.9 Hz, 2H), 8.03 (dd, J = 8.2, 5.3 Hz, 2H), 7.74 (dd, J = 5.3, 1.3 Hz, 2H), 7.71–7.63 (m, 2H), 7.56–7.43 (m, 4H), 7.34–7.20 (m, 3H), 7.16 (tt, J = 6.8, 1.6 Hz, 2H), 6.85–6.68 (m, 4H), 5.52 (d, J = 17.3 Hz, 1H), 5.11 (dd, J = 17.3, 1.2 Hz, 1H) ppm (Fig. S11). 13C NMR (101 MHz, CD3CN): δ 158.7, 154.8, 153.7, 152.3, 149.3, 148.9, 139.8, 138.0, 137.2, 135.9, 132.3, 132.0, 129.6, 129.1, 129.0, 128.3, 127.4, 126.8, 126.6, 121.6, 117.9, 57.8 ppm (Fig. S12). The NMR peaks were unambiguously assigned by using the 1H-13C HSQC NMR spectrum of 2 (Fig. S13). LRMS (ES +) m/z [M]2+ calcd. for C41H31N7Ru, 361.41; found, 361.58; m/z [M-Bn]2+ calcd. for C34H24N7Ru, 316.08; found, 315.94; m/z [M-Bn]+ calcd. for C34H24N7Ru, 631.69; found, 632.23 (Fig. S14). Anal. Calcd for C38H35F12N7OP2Ru [2 + 2 H2O]: C, 46.95%; H, 3.36%; N, 9.35. Found: C, 46.74%; H, 3.37%; N, 9.00%. ESI-TOF (+) m/z [Ru(phen)2(Bndpa)]2+, 361.5889; found: 361.5842. Bn stands for benzyl; Bndpa appears to be debenzylated upon ionization in the mass spectrometer and is therefore converted to dpa (see “Behaviour of 1 and 2 upon irradiation in solution” section).  X-ray crystallography. ",Paragraph_2_13C_NMR_conditions,"101 MHz, CD3CN"
"Paragraph_2_13C_NMR_conditions: Analogously to the synthesis of 2B, compound 2I (98 mg, 0.31 mmol, 31%) was obtained from 3, 4-difluorobenzaldehyde (142 mg, 1.0 mmol), malononitrile (70 mg, 1.0 mmol) three drops of Et3N, and 3-methoxyphenol (109 µL, 1.0 mmol) in MeCN (5 mL). Yield: 98 mg (0.31 mmol, 31%); colorless solid of m.p. 193 °C; υmax(ATR)/cm-1 3433, 3349, 3220, 2842, 2186, 1663, 1616, 1580, 1507, 1464, 1436, 1408, 1311, 1289, 1255, 1202, 1191, 1156, 1123, 1109, 1046, 959, 928, 889, 856, 828, 816, 802, 775, 746, 697, 673; 1H NMR (300 MHz, CDCl3) 3.77 (3 H, s, OMe), 4.61 (2 H, s, NH2), 4.64 (1 H, s, 4-H), 6.53 (1 H, d, J = 2.6 Hz, 8-H), 6.62 (1 H, dd, J = 8.6 Hz, 2.6 Hz, 6-H), 6.81 (1 H, d, J = 8.6 Hz, 5-H), 6.9-7.0 (2 H, m, 5’-H, 6’-H), 7.0-7.1 (1 H, m, 2’-H); 13C NMR (75.5 MHz, CDCl3) 39.8 (4-C), 55.5 (OMe), 60.5 (3-C), 101.5 (8-C), 111.9 (6-C), 113.8 (4a-Cq), 116.7 (d, J = 17.6 Hz, 2’-C), 117.4 (d, J = 17.4 Hz, 5’-C), 119.4 (CN), 123.7 (d, J = 9.8 Hz, 6’-C), 130.1 (5-C), 141.8 (1’-C), 147.1 (d, J = 156.0 Hz), 149.1 (8a-Cq), 151.2 (d, J = 156.0 Hz, 3’-C), 159.1 (7-C), 159.7 (2-C); m/z (EI) 314 (33) [M+], 201 (100); Anal. calcd. for C17H12F2N2O2 (%), C, 64.97, H, 3.85, N, 8.91; found: C, 65.08, H, 3.79, N, 8.96. ",Paragraph_2_13C_NMR_conditions,"75.5 MHz, CDCl3"
"Paragraph_2_13C_NMR_conditions: 3-Benzylaminopropionic acid 2-phenylsulfanyl-ethyl ester (9): Off-white oil; 1H-NMR δ: 7.21-7.38 (m, 10H), 4.27 (t, J = 6.8 Hz, 2H), 3.81(s, 2H), 3.16 (t, J = 6.3 Hz, 2H), 2.90 (t, J = 6.8 Hz, 2H), 2.52 (t, J = 6.3 Hz, 2H); 13C-NMR δ: 172.5, 140.1, 135.1, 130.0, 129.1, 128.5, 128.0, 127.0, 126.6, 62.8, 53.8, 44.4, 34.7, 32.4; Anal. Calcd. for C18H21NO2S: C, 68.54; H, 6.71. Found: C, 68.53; H, 6.68. ",Paragraph_2_13C_NMR_conditions,
"Paragraph_2_13C_NMR_conditions: 2-Benzyhydrylsulfanyl-N-decylacetamide (11b). White liquid. Rf = 0.4 (ethyl acetate/n-hexane = 1:2, v/v); IR max (CHCl3, KBr): 3466, 3300, 3005, 2926, 2129, 1742, 1600, 1496, 1451, 1384, 1280, 1158, 1117, 1055, 995, 754, cm−1; 1H-NMR (CDCl3): δ 7.41–7.21 (m, 10H), 6.65 (s, 1H), 5.11 (s, 1H), 3.24–3.16 (q, J = 4.2 Hz, 2H), 3.11 (s, 2H), 1.27 (brs, 16H), 0.91–0.86 (t, J = 3.8 Hz, 3H); 13C-NMR (CDCl3): δ 168.3, 140.6, 129.0, 128.4, 127.8, 55.3, 40.0, 36.4, 32.1, 31.1, 29.5, 27.2, 22.9, 14.3; LC-MS (ESI+) m/z 420 - [M+Na]. ",Paragraph_2_13C_NMR_conditions,CDCl3
"Paragraph_2_13C_NMR_conditions: 2.3.2. QMJ-2: 3-Hydroxy-2-(4-methylphenyl)-4H-1-benzopyran-4-oneYield = 72%, m. p. 250 ± 1°C uncorrected; IR (KBr): 3284.77 (-OH, Str), 1610.56 (C=O, Str), 1116.78 (C-O-C, Str), and 2916.37 (C-H, Str) cm−1; 1H NMR (DMSO-d6); δ = 2.395 (s, 3H, -CH3), 7.374 (t, 2H, Ar), 7.473 (d, 1H, Ar), 7.751 (m, 2H, Ar), 8.114 (t, 3H, Ar), and 9.555 (s, 1H, -OH) ppm; 13C NMR (DMSO-d6); δ = 21.52, 145.89, 139.24, 173.3, 124.99, 125.24, 134.11, 118.86, 154.99, 121.78, 128.98, 128.05, 129.61, and 140.27 ppm. MS: m/z 251. ",Paragraph_2_13C_NMR_conditions,DMSO-d6
"Paragraph_2_13C_NMR_conditions: Synthesis from prepared methyl cyclohexanecarboxylate 1d (5 mmol). Crystallization: CH3OH. Yield 14%, m.p. 133–138 °C, C14H24N6 (MW = 276.39). LC/MS+: purity: 56.50%, tR1 = 2.674, (ESI) m/z [M+H]+ 277.255 + 43.50%, tR2 = 2.992, (ESI) m/z [M+H]+ 277.179. 1H NMR (300 MHz, DMSO-d6) δ: 6.65 (br. s., 2H), 3.66 (br. s., 4H), 2.07–2.37 (m, 8H), 1.55–1.89 (m, 5H), 1.34–1.53 (m, 2H), 1.04–1.33 (m, 3H). 13C NMR (126 MHz, DMSO-d6) δ: 181.1, 167.4, 165.1, 54.9, 46.7, 46.3, 42.8, 31.1, 26.2, 26.1. Anal. Calcd. For C14H24N6: C, 60.84; H, 8.75; N, 30.41%. Found: C, 60.69; H, 8.75; N, 30.36%. ",Paragraph_2_13C_NMR_conditions,"126 MHz, DMSO-d6"
"Paragraph_2_13C_NMR_conditions: N -[2-O-(β-D-galactopyranosyl)-ethyl-1,2,3-triazol-4-yl)]-propanoic acid (22) Compound 22 was prepared according to the procedure reported for compound 11 (Yield 0.231 g, 0.665 mmol, 96%). Rf = 0.30 (DCM:MeOH:H2O 60:35:5). [α]D23.2+ 4.24 (c 0.707, MeOH). 1H NMR (500 MHz, D2O) δ 7.85 (s, 1H, triaz-CH), 4.61 (t, J = 5.1 Hz, 2H, CH2-triaz), 4.31 (d, J = 7.9 Hz, 1H, H-1), 4.26 (dt, J = 11.5, 4.7 Hz, 1H, OCH), 4.09–4.04 (m, 1H, OCH’), 3.87 (d, J = 3.4 Hz, 1H, H-4), 3.75–3.67 (m, 2H, H-6, H-6′), 3.62 (dd, J = 7.7, 4.6 Hz, 1H, H-5), 3.58 (dd, J = 9.9, 3.5 Hz, 1H, H-3), 3.45 (dd, J = 9.9, 7.9 Hz, 1H, H-2), 2.96 (t, J = 7.3 Hz, 2H, triaz-CH2), 2.65 (t, J = 7.3 Hz, 2H, CH2CO). 13C NMR (125 MHz, D2O) δ 178.90 (CO), 146.93 (C-triaz), 123.87 (CH-triaz), 102.97 (C-1), 75.08 (C-5), 72.58 (C-3), 70.55 (C-2), 68.53 (C-4), 68.02 (OCH2), 60.87 (C-6), 50.19 (CH2-triaz), 34.49 (CH2CO), 20.72 (triaz-CH2). IR (ATR) 3282.63, 2926.54, 1568.45, 1398.02, 1044.17, 781.51, 533.03 cm−1. HR-MS (+): m/z calcd for C13H21N3O8 + H+ [M + H]+ 348.1407, found 348.1403. HR-MS (+): m/z calcd for C13H21N3O8 + Na+ [M + Na]+ 370.1226, found 370.1221. ",Paragraph_2_13C_NMR_conditions,"125 MHz, D2O"
"Paragraph_2_13C_NMR_conditions: Starting from 5-formyl-2-thienylboronic acid (72 mg, 0.46 mmol), thienylbenzocrown 1d was obtained as a light yellow solid (180 mg, 93%). M.p. 175.9–177.1 °C. 1H NMR (400 MHz, CDCl3): δ 3.69–3.79 (m, 12H, 6 × CH2), 3.92–3.96 (m, 4H, 2 × CH2), 4.20–4.24 (m, 4H, 2 × CH2), 6.91 (d, J 8.4 Hz, 1H, H6′), 7.17 (d, J 1.6 Hz, 1H, H3′), 7.25 (dd, J 8.4 and 1.6 Hz, 1H, H5′), 7.29 (d, J 3.6 Hz, 1H, H4), 7.71 (d, J 3.6 Hz, 1H, H3), 9.86 (s, 1H, CHO) ppm. 13C NMR (100.6 MHz, CDCl3): δ 69.04 (CH2), 69.37 (CH2), 69.43 (CH2), 69.48 (CH2), 69.56 (CH2), 70.72 (CH2), 70.74 (CH2), 70.76 (CH2), 70.87 (CH2), 70.89 (CH2), 112.40 (C3′), 113.92 (C6′), 119.95 (C5′), 123.22 (C4), 126.36 (C2), 137.54 (C3), 141.61 (C5), 149.17 (C2′), 150.36 (C1′), 154.48 (C4′), 182.62 (CHO) ppm. FTIR (KBr disc): ν 2917, 1660, 1629, 1535, 1506, 1447, 1348, 1268, 1248, 956, 865, 798, 753 cm−1. MS (ESI) m/z (%): 423 (M++1, 81), 422 (M+, 55). ",Paragraph_2_13C_NMR_conditions,"100.6 MHz, CDCl3"
"Paragraph_2_13C_NMR_conditions: p-Hydroxymandelic acid monohydrate (HMA) (1 g, 5.37 mmol) and Novozyme-435 (100 mg) were added into a single-neck round-bottom flask in 5 mL distilled water, and the mixture was magnetically stirred for 5 min. Then, toluene (110 mL) was added, and the mixture was left under magnetic stirring for 5 days at 78 °C. The resulting suspension was filtered in order to remove the enzyme from the reaction mixture. The filtrate was evaporated in a rotary evaporator until the total removal of the solvents left back a purple solid precipitate. To remove traces of water or toluene from this precipitate, methanol was added and evaporated once more until the solvent was completely removed, obtaining 0.9 g of a purple precipitate of PBAAA_Enz. 1H NMR (500 MHz, (CD3)2SO, δ, ppm): 4.6–5.6 (m; HO-CH(Ph)-COOH, Ph-CH(COOH)-Ph and -CHfrom the lactone ring); 6.0–7.6 (m, -CHaromatic); 9.3–10 (-COOH). 13C-NMR (500 MHz, (CD3)2SO, δ): 49–52 (Ph-CH(COOH)-Ph); 56–57 (-CHfrom the lactone ring); 72–81 (HO-CH(Ph)-COOH); 115–158 (-CHaromatic and -Caromatic); 171–174 (-COOH and -COO-).  3.2.2. Enzymatic Synthesis of PTGA_Enz ",Paragraph_2_13C_NMR_conditions,"500 MHz, (CD3)2SO, δ"
"Paragraph_2_13C_NMR_conditions: (E)-2,6-dichlorobenzaldehyde oxime (2). A solution of hydroxylamine hydrochloride (1.5 eq) and NaOH (1.5 eq) in water was added to a solution of 2,6-dichlorobenzaldehyde (1) in ethanol. The mixture was left to stir for 5h. After starting material consumption, ethanol was evaporated, and the residue was extracted with ethyl acetate (x 3). The reunited organics were washed with brine, dried over anhydrous Na2SO4, and concentrated to afford the oxime as a white solid (98%) which was used for the next step without further purification. 1H NMR (400 MHz, CDCl3) δ 8.37 (s, 1H), 7.45 (d, J = 0.6 Hz, 2H), 7.28 (dd, J = 8.8, 7.8 Hz, 1H); 13C NMR (100 MHz, CDCl3) δ 144.24, 132.82, 130.12, 129.99, 128.32; HRMS (ESI) m/z [M+H+] calcd for C7H5Cl2NO 189.9748, found 189.9744. ",Paragraph_2_13C_NMR_conditions,"100 MHz, CDCl3"
"Paragraph_2_13C_NMR_conditions: 5-(1-Ethylpiperidin-4-yl)-3-(naphthalen-2-yl)-1,2,4-oxadiazole (2). The mixture was purified by HPLC on a Synergi Fusion-RP 80 (4 μm; 4.6 mm i.d. × 250 mm) with MeOH/H2O (88:12) as eluent (flow rate 1 mL/min, tR = 6.7 min); 1H NMR (400 MHz, CD3OD): δH 8.60 (1H, s), 8.09 (1H, dd, J = 8.5, 1.5 Hz), 7.98 (1H, ovl), 7.97 (1H, ovl), 7.93 (1H, br d, J = 7.6 Hz), 7.58 (2H, m), 3.16 (1H, m), 2.99 (2H, m), 2.52 (2H, q, J = 7.2 Hz), 2.27 (2H, br t, J = 11.0 Hz), 2.19 (2H, m), 2.02 (2H, m), 1.16 (3H, t, J = 7.2 Hz, CH3); 13C NMR (100 MHz, CD3OD): δC 183.6, 169.4, 136.2, 134.5, 129.9 (2C), 128.8 (3C), 127.9, 125.5, 124.6, 53.7 (3C), 35.3, 30.1 (2C), 12.5; ESIMS m/z 308.4 [M + H]+. ",Paragraph_2_13C_NMR_conditions,"100 MHz, CD3OD"
"Paragraph_2_13C_NMR_conditions: 5-Fluoro-4-(1-methyl-1H-pyrazol-4-yl)-N-(1H-pyrazol-4-yl)pyrimidin-2-amine (14): Prepared from 2-chloro-5-fluoro-4-(1-methyl-1H-pyrazol-4-yl)pyrimidine (6) (213 mg, 1.00 mmol) and 4-amino-1H-pyrazole (13a) (100 mg, 1.20 mmol) following the general synthetic procedure B. The residue was purified by flash column chromatography, eluting with 0–5% methanol in ethyl acetate to afford 14 as a yellow solid (34 mg, 13%). m.p. 253.8–254.8 °C. 1H NMR (DMSO-d6): δ 3.94 (s, 3H, CH3); 7.71 (s, 2H, pyrazolyl-H); 8.04 (s, 1H, pyrazolyl-H), 8.38 (s, 1H, pyrazolyl-H), 8.41 (d, 1H, J = 2.9, pyrimidinyl-H), 9.38 (s, 1H, NH); and 12.43 (s, 1H, pyrazolyl-NH). 13C NMR (DMSO-d6): δ 39.4, 116.2 (d, JC–F = 5.5), 117.9, 123.5, 130.3, 132.8 (d, JC–F = 8.0), 139.1 (d, JC–F = 5.2), 146.4, 148.3 (d, JC–F = 246.0), and 156.8 (one carbon signal overlapping or obscured). HRMS (ESI-TOF): 260.1064 [M+H]+; calcd. for C11H11FN7+ 260.1054 [M+H]+. Anal. RP/HPLC Method A: tR 15.53 min, purity 100%; Method B: tR 11.35 min, purity > 99%. ",Paragraph_2_13C_NMR_conditions,DMSO-d6
